date,time,y,eta,level,slope,seasonal
1971-09-01,129,25.418928043359887,25.0,25.0,0.0,0.0
1971-10-01,130,26.34341121977315,25.0,25.0,0.0,0.0
1971-11-01,131,24.764429942632365,25.0,25.0,0.0,0.0
1971-12-01,132,23.799720578688056,25.0,25.0,0.0,0.0
1972-01-01,133,24.85268333259128,25.0,25.0,0.0,0.0
1972-02-01,134,25.668829370687217,25.0,25.0,0.0,0.0
1972-03-01,135,26.843651028881208,25.0,25.0,0.0,0.0
1972-04-01,136,25.35961403303775,25.0,25.0,0.0,0.0
1972-05-01,137,25.377543424486475,25.0,25.0,0.0,0.0
1972-06-01,138,24.78259867280922,25.0,25.0,0.0,0.0
1972-07-01,139,25.62459039401318,25.0,25.0,0.0,0.0
1972-08-01,140,24.560305572053725,25.0,25.0,0.0,0.0
1972-09-01,141,24.856718455860694,25.0,25.0,0.0,0.0
1972-10-01,142,24.635960466116686,25.0,25.0,0.0,0.0
1972-11-01,143,27.3436500528989,25.0,25.0,0.0,0.0
1972-12-01,144,26.00978501087513,25.0,25.0,0.0,0.0
1973-01-01,145,24.26143806262331,25.0,25.0,0.0,0.0
1973-02-01,146,24.86980316116229,25.0,25.0,0.0,0.0
1973-03-01,147,23.458389301305004,25.0,25.0,0.0,0.0
1973-04-01,148,25.81840503214661,25.0,25.0,0.0,0.0
1973-05-01,149,24.47335417349362,25.0,25.0,0.0,0.0
1973-06-01,150,23.638144610725373,25.0,25.0,0.0,0.0
1973-07-01,151,25.35095318791984,25.0,25.0,0.0,0.0
1973-08-01,152,24.099962918450856,25.0,25.0,0.0,0.0
1973-09-01,153,27.155064355810612,25.0,25.0,0.0,0.0
1973-10-01,154,26.603073695848757,25.0,25.0,0.0,0.0
1973-11-01,155,25.75285581771039,25.0,25.0,0.0,0.0
1973-12-01,156,26.048961376147677,25.0,25.0,0.0,0.0
1974-01-01,157,27.692199602276627,25.0,25.0,0.0,0.0
1974-02-01,158,26.575093199873393,25.0,25.0,0.0,0.0
1974-03-01,159,23.81283220461322,25.0,25.0,0.0,0.0
1974-04-01,160,26.138336988810995,25.0,25.0,0.0,0.0
1974-05-01,161,23.839889355453426,25.0,25.0,0.0,0.0
1974-06-01,162,24.602606792213944,25.0,25.0,0.0,0.0
1974-07-01,163,26.19467371860546,25.0,25.0,0.0,0.0
1974-08-01,164,26.8452134727777,25.0,25.0,0.0,0.0
1974-09-01,165,25.092493100604834,25.0,25.0,0.0,0.0
1974-10-01,166,27.86977164971669,25.0,25.0,0.0,0.0
1974-11-01,167,23.342251758086338,25.0,25.0,0.0,0.0
1974-12-01,168,26.465109911523896,25.0,25.0,0.0,0.0
1975-01-01,169,26.103395268129685,25.0,25.0,0.0,0.0
1975-02-01,170,24.229502614449988,25.0,25.0,0.0,0.0
1975-03-01,171,25.24096032400778,25.0,25.0,0.0,0.0
1975-04-01,172,25.46181513210441,25.0,25.0,0.0,0.0
1975-05-01,173,25.73843144140908,25.0,25.0,0.0,0.0
1975-06-01,174,24.157693273105565,25.0,25.0,0.0,0.0
1975-07-01,175,24.62617807641212,25.0,25.0,0.0,0.0
1975-08-01,176,24.364227921279127,25.0,25.0,0.0,0.0
1975-09-01,177,28.536370641078435,25.0,25.0,0.0,0.0
1975-10-01,178,24.93604588357544,25.0,25.0,0.0,0.0
1975-11-01,179,23.868843748051606,25.0,25.0,0.0,0.0
1975-12-01,180,28.24485022009491,25.0,25.0,0.0,0.0
1976-01-01,181,25.778035230098936,25.0,25.0,0.0,0.0
1976-02-01,182,24.756311290240067,25.0,25.0,0.0,0.0
1976-03-01,183,23.556123851184488,25.0,25.0,0.0,0.0
1976-04-01,184,24.037045973017804,25.0,25.0,0.0,0.0
1976-05-01,185,26.915142431520017,25.0,25.0,0.0,0.0
1976-06-01,186,25.137080142057343,25.0,25.0,0.0,0.0
1976-07-01,187,23.03470313199247,25.0,25.0,0.0,0.0
1976-08-01,188,23.775005839664267,25.0,25.0,0.0,0.0
1976-09-01,189,25.738294604231886,25.0,25.0,0.0,0.0
1976-10-01,190,26.90682070317932,25.0,25.0,0.0,0.0
1976-11-01,191,24.89456891371382,25.0,25.0,0.0,0.0
1976-12-01,192,24.58594004247215,25.0,25.0,0.0,0.0
1977-01-01,193,26.782288895990913,25.0,25.0,0.0,0.0
1977-02-01,194,25.483580081105647,25.0,25.0,0.0,0.0
1977-03-01,195,25.21200342150376,25.0,25.0,0.0,0.0
1977-04-01,196,25.008304689023298,25.0,25.0,0.0,0.0
1977-05-01,197,24.673090939605554,25.0,25.0,0.0,0.0
1977-06-01,198,25.674410493894026,25.0,25.0,0.0,0.0
1977-07-01,199,26.236713935132805,25.0,25.0,0.0,0.0
1977-08-01,200,26.090275762823822,25.0,25.0,0.0,0.0
1977-09-01,201,21.60733211509412,25.0,25.0,0.0,0.0
1977-10-01,202,27.54371497551061,25.0,25.0,0.0,0.0
1977-11-01,203,25.07329337691648,25.0,25.0,0.0,0.0
1977-12-01,204,26.80371001264536,25.0,25.0,0.0,0.0
1978-01-01,205,25.343972332876888,25.0,25.0,0.0,0.0
1978-02-01,206,25.16436782077966,25.0,25.0,0.0,0.0
1978-03-01,207,24.74904996949068,25.0,25.0,0.0,0.0
1978-04-01,208,24.080813093120085,25.0,25.0,0.0,0.0
1978-05-01,209,26.598850519756617,25.0,25.0,0.0,0.0
1978-06-01,210,25.41011589606387,25.0,25.0,0.0,0.0
1978-07-01,211,25.677217818312673,25.0,25.0,0.0,0.0
1978-08-01,212,24.983697030179474,25.0,25.0,0.0,0.0
1978-09-01,213,27.85989379800272,25.0,25.0,0.0,0.0
1978-10-01,214,25.967144124480242,25.0,25.0,0.0,0.0
1978-11-01,215,29.7727937187254,25.0,25.0,0.0,0.0
1978-12-01,216,25.910635459395397,25.0,25.0,0.0,0.0
1979-01-01,217,22.947690651716364,25.0,25.0,0.0,0.0
1979-02-01,218,24.85224770549958,25.0,25.0,0.0,0.0
1979-03-01,219,24.666984362817264,25.0,25.0,0.0,0.0
1979-04-01,220,27.04773023489853,25.0,25.0,0.0,0.0
1979-05-01,221,24.956474178630252,25.0,25.0,0.0,0.0
1979-06-01,222,25.66919593758375,25.0,25.0,0.0,0.0
1979-07-01,223,27.353800557957207,25.0,25.0,0.0,0.0
1979-08-01,224,26.753045978056573,25.0,25.0,0.0,0.0
1979-09-01,225,25.910756272553694,25.0,25.0,0.0,0.0
1979-10-01,226,26.66837870340707,25.0,25.0,0.0,0.0
1979-11-01,227,25.702740511388214,25.0,25.0,0.0,0.0
1979-12-01,228,29.215339970048174,25.0,25.0,0.0,0.0
1980-01-01,229,24.5266203041929,25.0,25.0,0.0,0.0
1980-02-01,230,25.221615676118223,25.0,25.0,0.0,0.0
1980-03-01,231,27.904030114242836,25.0,25.0,0.0,0.0
1980-04-01,232,25.35994376870852,25.0,25.0,0.0,0.0
1980-05-01,233,24.196043338605794,25.0,25.0,0.0,0.0
1980-06-01,234,25.285865900147105,25.0,25.0,0.0,0.0
1980-07-01,235,25.55933522148238,25.0,25.0,0.0,0.0
1980-08-01,236,27.2796812894736,25.0,25.0,0.0,0.0
1980-09-01,237,30.282885628405126,25.0,25.0,0.0,0.0
1980-10-01,238,26.56238285529155,25.0,25.0,0.0,0.0
1980-11-01,239,27.59357882704289,25.0,25.0,0.0,0.0
1980-12-01,240,25.01669176050438,25.0,25.0,0.0,0.0
