date,time,phase,y,eta,level,slope,seasonal
1934-04-01,134,2,24.325642364529,25.0,25.0,0.0,0.0
1934-07-01,135,3,28.32976982800782,25.0,25.0,0.0,0.0
1934-10-01,136,4,24.6613447085218,25.0,25.0,0.0,0.0
1935-01-01,137,1,25.34524725323256,25.0,25.0,0.0,0.0
1935-04-01,138,2,28.1550416816726,25.0,25.0,0.0,0.0
1935-07-01,139,3,26.246674587605344,25.0,25.0,0.0,0.0
1935-10-01,140,4,24.12460876622941,25.0,25.0,0.0,0.0
1936-01-01,141,1,26.893518534784864,25.0,25.0,0.0,0.0
1936-04-01,142,2,26.70977781423086,25.0,25.0,0.0,0.0
1936-07-01,143,3,27.255176166785432,25.0,25.0,0.0,0.0
1936-10-01,144,4,25.43374560326338,25.0,25.0,0.0,0.0
1937-01-01,145,1,23.777402908311295,25.0,25.0,0.0,0.0
1937-04-01,146,2,25.133989890738526,25.0,25.0,0.0,0.0
1937-07-01,147,3,24.43739691648804,25.0,25.0,0.0,0.0
1937-10-01,148,4,27.965641776095463,25.0,25.0,0.0,0.0
1938-01-01,149,1,24.037454186047803,25.0,25.0,0.0,0.0
1938-04-01,150,2,25.129318732921234,25.0,25.0,0.0,0.0
1938-07-01,151,3,26.955529463556925,25.0,25.0,0.0,0.0
1938-10-01,152,4,25.911142672925173,25.0,25.0,0.0,0.0
1939-01-01,153,1,23.20404251166444,25.0,25.0,0.0,0.0
1939-04-01,154,2,24.633558631300048,25.0,25.0,0.0,0.0
1939-07-01,155,3,26.08958050422373,25.0,25.0,0.0,0.0
1939-10-01,156,4,23.349679451460656,25.0,25.0,0.0,0.0
1940-01-01,157,1,27.254221845115477,25.0,25.0,0.0,0.0
1940-04-01,158,2,24.798973679275505,25.0,25.0,0.0,0.0
1940-07-01,159,3,26.67637746232424,25.0,25.0,0.0,0.0
1940-10-01,160,4,26.150323584456107,25.0,25.0,0.0,0.0
1941-01-01,161,1,25.351531784830534,25.0,25.0,0.0,0.0
1941-04-01,162,2,24.047679579778602,25.0,25.0,0.0,0.0
1941-07-01,163,3,25.770900001507542,25.0,25.0,0.0,0.0
1941-10-01,164,4,25.49097201734034,25.0,25.0,0.0,0.0
1942-01-01,165,1,25.087496313648355,25.0,25.0,0.0,0.0
1942-04-01,166,2,26.222992907623343,25.0,25.0,0.0,0.0
1942-07-01,167,3,23.620772387625003,25.0,25.0,0.0,0.0
1942-10-01,168,4,25.464289102149678,25.0,25.0,0.0,0.0
1943-01-01,169,1,24.773768903900866,25.0,25.0,0.0,0.0
1943-04-01,170,2,21.960885841797467,25.0,25.0,0.0,0.0
1943-07-01,171,3,24.772844616303935,25.0,25.0,0.0,0.0
1943-10-01,172,4,25.244874968958307,25.0,25.0,0.0,0.0
1944-01-01,173,1,25.63400281664364,25.0,25.0,0.0,0.0
1944-04-01,174,2,25.463951285178084,25.0,25.0,0.0,0.0
1944-07-01,175,3,25.532007263031545,25.0,25.0,0.0,0.0
1944-10-01,176,4,27.184044403153777,25.0,25.0,0.0,0.0
1945-01-01,177,1,24.62931516164525,25.0,25.0,0.0,0.0
1945-04-01,178,2,23.249934886809054,25.0,25.0,0.0,0.0
1945-07-01,179,3,26.393561210529484,25.0,25.0,0.0,0.0
1945-10-01,180,4,24.682550916634852,25.0,25.0,0.0,0.0
1946-01-01,181,1,27.98465210780157,25.0,25.0,0.0,0.0
1946-04-01,182,2,24.713894272911208,25.0,25.0,0.0,0.0
1946-07-01,183,3,25.959275847493014,25.0,25.0,0.0,0.0
1946-10-01,184,4,27.5021219582782,25.0,25.0,0.0,0.0
1947-01-01,185,1,24.215823336545537,25.0,25.0,0.0,0.0
1947-04-01,186,2,26.67633550595187,25.0,25.0,0.0,0.0
1947-07-01,187,3,27.836050521417647,25.0,25.0,0.0,0.0
1947-10-01,188,4,25.737137418409358,25.0,25.0,0.0,0.0
1948-01-01,189,1,22.364607311434995,25.0,25.0,0.0,0.0
1948-04-01,190,2,27.08264431260023,25.0,25.0,0.0,0.0
1948-07-01,191,3,23.04103082235435,25.0,25.0,0.0,0.0
1948-10-01,192,4,25.40927630958179,25.0,25.0,0.0,0.0
1949-01-01,193,1,23.48962051691954,25.0,25.0,0.0,0.0
1949-04-01,194,2,25.18876711454382,25.0,25.0,0.0,0.0
1949-07-01,195,3,25.728074477424006,25.0,25.0,0.0,0.0
1949-10-01,196,4,24.06967213800396,25.0,25.0,0.0,0.0
1950-01-01,197,1,26.763561760267383,25.0,25.0,0.0,0.0
1950-04-01,198,2,26.94056278657289,25.0,25.0,0.0,0.0
1950-07-01,199,3,22.768660290762245,25.0,25.0,0.0,0.0
1950-10-01,200,4,23.79726124900666,25.0,25.0,0.0,0.0
1951-01-01,201,1,27.359582871804918,25.0,25.0,0.0,0.0
1951-04-01,202,2,23.875164710087596,25.0,25.0,0.0,0.0
1951-07-01,203,3,25.468778416032595,25.0,25.0,0.0,0.0
1951-10-01,204,4,26.705815684089654,25.0,25.0,0.0,0.0
1952-01-01,205,1,25.509406591589766,25.0,25.0,0.0,0.0
1952-04-01,206,2,27.256356952933043,25.0,25.0,0.0,0.0
1952-07-01,207,3,23.501996197441915,25.0,25.0,0.0,0.0
1952-10-01,208,4,25.380519942486252,25.0,25.0,0.0,0.0
1953-01-01,209,1,27.93948739539986,25.0,25.0,0.0,0.0
1953-04-01,210,2,25.296375123179526,25.0,25.0,0.0,0.0
1953-07-01,211,3,25.382246336284627,25.0,25.0,0.0,0.0
1953-10-01,212,4,25.05073382845147,25.0,25.0,0.0,0.0
1954-01-01,213,1,24.75906741883697,25.0,25.0,0.0,0.0
1954-04-01,214,2,24.315209465358862,25.0,25.0,0.0,0.0
1954-07-01,215,3,27.538403154959635,25.0,25.0,0.0,0.0
1954-10-01,216,4,24.75705809873531,25.0,25.0,0.0,0.0
1955-01-01,217,1,23.677364332020574,25.0,25.0,0.0,0.0
1955-04-01,218,2,27.064892829356722,25.0,25.0,0.0,0.0
1955-07-01,219,3,26.867782215355216,25.0,25.0,0.0,0.0
1955-10-01,220,4,25.24942225296283,25.0,25.0,0.0,0.0
1956-01-01,221,1,26.337461737006873,25.0,25.0,0.0,0.0
1956-04-01,222,2,23.66409035237288,25.0,25.0,0.0,0.0
1956-07-01,223,3,27.337771329849264,25.0,25.0,0.0,0.0
1956-10-01,224,4,25.717934714327903,25.0,25.0,0.0,0.0
1957-01-01,225,1,25.879163683767196,25.0,25.0,0.0,0.0
1957-04-01,226,2,23.97687697896549,25.0,25.0,0.0,0.0
1957-07-01,227,3,26.675148761869764,25.0,25.0,0.0,0.0
1957-10-01,228,4,24.123128992971367,25.0,25.0,0.0,0.0
1958-01-01,229,1,27.206203605513807,25.0,25.0,0.0,0.0
1958-04-01,230,2,23.59123719935456,25.0,25.0,0.0,0.0
1958-07-01,231,3,24.994877527800657,25.0,25.0,0.0,0.0
1958-10-01,232,4,25.75875076010984,25.0,25.0,0.0,0.0
1959-01-01,233,1,26.222259796583554,25.0,25.0,0.0,0.0
1959-04-01,234,2,25.256880888914196,25.0,25.0,0.0,0.0
1959-07-01,235,3,28.245946574616415,25.0,25.0,0.0,0.0
1959-10-01,236,4,26.67914975817715,25.0,25.0,0.0,0.0
1960-01-01,237,1,22.030033401291604,25.0,25.0,0.0,0.0
1960-04-01,238,2,26.24718375843893,25.0,25.0,0.0,0.0
1960-07-01,239,3,24.20268812009721,25.0,25.0,0.0,0.0
1960-10-01,240,4,27.861086336914074,25.0,25.0,0.0,0.0
1961-01-01,241,1,26.677768687793034,25.0,25.0,0.0,0.0
1961-04-01,242,2,27.51258085352799,25.0,25.0,0.0,0.0
1961-07-01,243,3,26.696614497132185,25.0,25.0,0.0,0.0
1961-10-01,244,4,25.83861391397511,25.0,25.0,0.0,0.0
1962-01-01,245,1,25.504339127179236,25.0,25.0,0.0,0.0
1962-04-01,246,2,23.845699112219723,25.0,25.0,0.0,0.0
1962-07-01,247,3,25.80103780370715,25.0,25.0,0.0,0.0
1962-10-01,248,4,24.917294002892497,25.0,25.0,0.0,0.0
1963-01-01,249,1,26.199901540194944,25.0,25.0,0.0,0.0
1963-04-01,250,2,25.54414629203804,25.0,25.0,0.0,0.0
1963-07-01,251,3,26.07261398401278,25.0,25.0,0.0,0.0
1963-10-01,252,4,24.434246966970342,25.0,25.0,0.0,0.0
1964-01-01,253,1,25.760872496439575,25.0,25.0,0.0,0.0
1964-04-01,254,2,26.921674239564933,25.0,25.0,0.0,0.0
1964-07-01,255,3,27.31413368930172,25.0,25.0,0.0,0.0
1964-10-01,256,4,24.717923065762058,25.0,25.0,0.0,0.0
1965-01-01,257,1,24.431440936545908,25.0,25.0,0.0,0.0
1965-04-01,258,2,26.287112069192414,25.0,25.0,0.0,0.0
1965-07-01,259,3,23.656444798726383,25.0,25.0,0.0,0.0
1965-10-01,260,4,23.659864707288254,25.0,25.0,0.0,0.0
1966-01-01,261,1,26.99027505627533,25.0,25.0,0.0,0.0
1966-04-01,262,2,27.65482396143969,25.0,25.0,0.0,0.0
1966-07-01,263,3,23.679268151734476,25.0,25.0,0.0,0.0
1966-10-01,264,4,24.88760044153635,25.0,25.0,0.0,0.0
1967-01-01,265,1,23.948380693288826,25.0,25.0,0.0,0.0
1967-04-01,266,2,26.656088143521085,25.0,25.0,0.0,0.0
1967-07-01,267,3,25.680046904536344,25.0,25.0,0.0,0.0
1967-10-01,268,4,24.7332829843829,25.0,25.0,0.0,0.0
1968-01-01,269,1,26.390735941200628,25.0,25.0,0.0,0.0
1968-04-01,270,2,27.000746521649514,25.0,25.0,0.0,0.0
1968-07-01,271,3,23.296267154920162,25.0,25.0,0.0,0.0
1968-10-01,272,4,27.73035557224818,25.0,25.0,0.0,0.0
1969-01-01,273,1,24.71794222031781,25.0,25.0,0.0,0.0
1969-04-01,274,2,27.686976265931683,25.0,25.0,0.0,0.0
1969-07-01,275,3,28.057741044434376,25.0,25.0,0.0,0.0
1969-10-01,276,4,27.738065957667043,25.0,25.0,0.0,0.0
1970-01-01,277,1,24.132200158957463,25.0,25.0,0.0,0.0
1970-04-01,278,2,27.168461783348324,25.0,25.0,0.0,0.0
1970-07-01,279,3,24.9102791085191,25.0,25.0,0.0,0.0
1970-10-01,280,4,27.28872089201839,25.0,25.0,0.0,0.0
1971-01-01,281,1,23.278333868444044,25.0,25.0,0.0,0.0
1971-04-01,282,2,27.40841119729346,25.0,25.0,0.0,0.0
1971-07-01,283,3,23.91030477163386,25.0,25.0,0.0,0.0
1971-10-01,284,4,24.023183306497536,25.0,25.0,0.0,0.0
1972-01-01,285,1,28.42414869883552,25.0,25.0,0.0,0.0
1972-04-01,286,2,22.63635812498455,25.0,25.0,0.0,0.0
1972-07-01,287,3,27.27371133438693,25.0,25.0,0.0,0.0
1972-10-01,288,4,26.30091605405977,25.0,25.0,0.0,0.0
1973-01-01,289,1,25.067436658371935,25.0,25.0,0.0,0.0
1973-04-01,290,2,26.67131682897332,25.0,25.0,0.0,0.0
1973-07-01,291,3,27.019490009339155,25.0,25.0,0.0,0.0
1973-10-01,292,4,25.135272133024717,25.0,25.0,0.0,0.0
1974-01-01,293,1,24.01466297113999,25.0,25.0,0.0,0.0
1974-04-01,294,2,25.18447719522382,25.0,25.0,0.0,0.0
1974-07-01,295,3,25.12526149919924,25.0,25.0,0.0,0.0
1974-10-01,296,4,28.16097331706645,25.0,25.0,0.0,0.0
1975-01-01,297,1,25.196659052209217,25.0,25.0,0.0,0.0
1975-04-01,298,2,25.58814993154768,25.0,25.0,0.0,0.0
1975-07-01,299,3,23.36825953421088,25.0,25.0,0.0,0.0
1975-10-01,300,4,25.92769330848625,25.0,25.0,0.0,0.0
1976-01-01,301,1,25.299597830536694,25.0,25.0,0.0,0.0
1976-04-01,302,2,22.108312413957325,25.0,25.0,0.0,0.0
1976-07-01,303,3,23.956606834596787,25.0,25.0,0.0,0.0
1976-10-01,304,4,28.99741410995479,25.0,25.0,0.0,0.0
1977-01-01,305,1,26.140907274264396,25.0,25.0,0.0,0.0
1977-04-01,306,2,23.480787733240515,25.0,25.0,0.0,0.0
1977-07-01,307,3,26.962957280408347,25.0,25.0,0.0,0.0
1977-10-01,308,4,24.983648888580678,25.0,25.0,0.0,0.0
1978-01-01,309,1,26.021814089644018,25.0,25.0,0.0,0.0
1978-04-01,310,2,22.716581199143967,25.0,25.0,0.0,0.0
1978-07-01,311,3,28.113326569616703,25.0,25.0,0.0,0.0
1978-10-01,312,4,26.7948286978966,25.0,25.0,0.0,0.0
1979-01-01,313,1,26.400765680374327,25.0,25.0,0.0,0.0
1979-04-01,314,2,26.784839469395145,25.0,25.0,0.0,0.0
1979-07-01,315,3,26.363192143459287,25.0,25.0,0.0,0.0
1979-10-01,316,4,26.949285969086297,25.0,25.0,0.0,0.0
1980-01-01,317,1,27.147815642514274,25.0,25.0,0.0,0.0
1980-04-01,318,2,26.545464047381074,25.0,25.0,0.0,0.0
1980-07-01,319,3,27.15776889081993,25.0,25.0,0.0,0.0
1980-10-01,320,4,26.441948971050177,25.0,25.0,0.0,0.0
1981-01-01,321,1,24.99272372628102,25.0,25.0,0.0,0.0
1981-04-01,322,2,27.0801737808088,25.0,25.0,0.0,0.0
1981-07-01,323,3,26.37382361623176,25.0,25.0,0.0,0.0
1981-10-01,324,4,27.185157754258178,25.0,25.0,0.0,0.0
1982-01-01,325,1,25.616543521106426,25.0,25.0,0.0,0.0
1982-04-01,326,2,26.128804549441107,25.0,25.0,0.0,0.0
1982-07-01,327,3,26.175755188852975,25.0,25.0,0.0,0.0
1982-10-01,328,4,27.70786003344852,25.0,25.0,0.0,0.0
1983-01-01,329,1,24.660379675321806,25.0,25.0,0.0,0.0
1983-04-01,330,2,25.51252480120414,25.0,25.0,0.0,0.0
1983-07-01,331,3,22.544147213831742,25.0,25.0,0.0,0.0
1983-10-01,332,4,27.664543672556825,25.0,25.0,0.0,0.0
1984-01-01,333,1,26.901922685447882,25.0,25.0,0.0,0.0
1984-04-01,334,2,25.10360812003602,25.0,25.0,0.0,0.0
1984-07-01,335,3,28.295963488521103,25.0,25.0,0.0,0.0
1984-10-01,336,4,26.48515658318786,25.0,25.0,0.0,0.0
1985-01-01,337,1,26.499105947136425,25.0,25.0,0.0,0.0
1985-04-01,338,2,26.22120690809338,25.0,25.0,0.0,0.0
1985-07-01,339,3,24.44083553493371,25.0,25.0,0.0,0.0
1985-10-01,340,4,24.921051198420137,25.0,25.0,0.0,0.0
1986-01-01,341,1,27.52433784388465,25.0,25.0,0.0,0.0
1986-04-01,342,2,27.483452676604223,25.0,25.0,0.0,0.0
1986-07-01,343,3,25.16069086636883,25.0,25.0,0.0,0.0
1986-10-01,344,4,24.9897678949331,25.0,25.0,0.0,0.0
1987-01-01,345,1,23.457467267146054,25.0,25.0,0.0,0.0
1987-04-01,346,2,27.439819413869618,25.0,25.0,0.0,0.0
1987-07-01,347,3,22.927822410956022,25.0,25.0,0.0,0.0
1987-10-01,348,4,26.918008542722678,25.0,25.0,0.0,0.0
1988-01-01,349,1,26.615133507921687,25.0,25.0,0.0,0.0
1988-04-01,350,2,23.166014675464552,25.0,25.0,0.0,0.0
1988-07-01,351,3,25.5481510648224,25.0,25.0,0.0,0.0
1988-10-01,352,4,25.942040240730883,25.0,25.0,0.0,0.0
1989-01-01,353,1,26.896685848667538,25.0,25.0,0.0,0.0
1989-04-01,354,2,27.474692133656305,25.0,25.0,0.0,0.0
1989-07-01,355,3,24.75854561553775,25.0,25.0,0.0,0.0
1989-10-01,356,4,26.962947842008433,25.0,25.0,0.0,0.0
1990-01-01,357,1,24.946464898932664,25.0,25.0,0.0,0.0
1990-04-01,358,2,25.808064474355056,25.0,25.0,0.0,0.0
1990-07-01,359,3,26.850172703484553,25.0,25.0,0.0,0.0
1990-10-01,360,4,26.161371576712934,25.0,25.0,0.0,0.0
1991-01-01,361,1,24.905026993447404,25.0,25.0,0.0,0.0
1991-04-01,362,2,25.699829910971918,25.0,25.0,0.0,0.0
1991-07-01,363,3,26.87096287977488,25.0,25.0,0.0,0.0
1991-10-01,364,4,26.04537125479855,25.0,25.0,0.0,0.0
1992-01-01,365,1,25.368232927571178,25.0,25.0,0.0,0.0
1992-04-01,366,2,25.51181880805727,25.0,25.0,0.0,0.0
1992-07-01,367,3,23.969987782400437,25.0,25.0,0.0,0.0
1992-10-01,368,4,27.25007391394546,25.0,25.0,0.0,0.0
1993-01-01,369,1,24.191181552024858,25.0,25.0,0.0,0.0
1993-04-01,370,2,24.038482534789324,25.0,25.0,0.0,0.0
1993-07-01,371,3,24.655929837744978,25.0,25.0,0.0,0.0
1993-10-01,372,4,26.015632419556024,25.0,25.0,0.0,0.0
1994-01-01,373,1,26.7168018457286,25.0,25.0,0.0,0.0
1994-04-01,374,2,26.868598993791263,25.0,25.0,0.0,0.0
1994-07-01,375,3,27.005177273325693,25.0,25.0,0.0,0.0
1994-10-01,376,4,28.594193022654885,25.0,25.0,0.0,0.0
1995-01-01,377,1,24.505366232105345,25.0,25.0,0.0,0.0
1995-04-01,378,2,26.639940904552084,25.0,25.0,0.0,0.0
1995-07-01,379,3,26.723466298828143,25.0,25.0,0.0,0.0
1995-10-01,380,4,26.273698627299034,25.0,25.0,0.0,0.0
1996-01-01,381,1,26.720510070328086,25.0,25.0,0.0,0.0
1996-04-01,382,2,24.201906998409026,25.0,25.0,0.0,0.0
1996-07-01,383,3,25.817338839184057,25.0,25.0,0.0,0.0
1996-10-01,384,4,26.793772829579382,25.0,25.0,0.0,0.0
1997-01-01,385,1,27.626959387385615,25.0,25.0,0.0,0.0
1997-04-01,386,2,26.714743041280887,25.0,25.0,0.0,0.0
1997-07-01,387,3,25.061251521810657,25.0,25.0,0.0,0.0
1997-10-01,388,4,27.930217502203778,25.0,25.0,0.0,0.0
1998-01-01,389,1,25.69226727186235,25.0,25.0,0.0,0.0
1998-04-01,390,2,25.309269897313357,25.0,25.0,0.0,0.0
1998-07-01,391,3,26.765436022290224,25.0,25.0,0.0,0.0
1998-10-01,392,4,26.169449715784346,25.0,25.0,0.0,0.0
1999-01-01,393,1,23.68432138827678,25.0,25.0,0.0,0.0
1999-04-01,394,2,24.18750400996076,25.0,25.0,0.0,0.0
1999-07-01,395,3,24.06815487761826,25.0,25.0,0.0,0.0
1999-10-01,396,4,26.535213394394344,25.0,25.0,0.0,0.0
2000-01-01,397,1,25.530713163147944,25.0,25.0,0.0,0.0
2000-04-01,398,2,26.931328302956782,25.0,25.0,0.0,0.0
