date,time,phase,y,eta,level,slope,seasonal
1907-04-01,26,2,26.4466380296987,25.156000000000006,25.156000000000006,0.006,0.0
1907-07-01,27,3,25.362861488250815,25.162000000000006,25.162000000000006,0.006,0.0
1907-10-01,28,4,23.969693468385405,25.168000000000006,25.168000000000006,0.006,0.0
1908-01-01,29,1,25.140102576167262,25.174000000000007,25.174000000000007,0.006,0.0
1908-04-01,30,2,25.923999054092768,25.180000000000007,25.180000000000007,0.006,0.0
1908-07-01,31,3,26.44186990696117,25.186000000000007,25.186000000000007,0.006,0.0
1908-10-01,32,4,26.42138385354543,25.192000000000007,25.192000000000007,0.006,0.0
1909-01-01,33,1,24.35658004305616,25.198000000000008,25.198000000000008,0.006,0.0
1909-04-01,34,2,23.7616276684018,25.204000000000008,25.204000000000008,0.006,0.0
1909-07-01,35,3,26.726222429876394,25.210000000000008,25.210000000000008,0.006,0.0
1909-10-01,36,4,26.857868539238147,25.216000000000008,25.216000000000008,0.006,0.0
1910-01-01,37,1,26.37200868564091,25.22200000000001,25.22200000000001,0.006,0.0
1910-04-01,38,2,25.89252775430414,25.22800000000001,25.22800000000001,0.006,0.0
1910-07-01,39,3,24.985095334717343,25.23400000000001,25.23400000000001,0.006,0.0
1910-10-01,40,4,27.565766967871312,25.24000000000001,25.24000000000001,0.006,0.0
1911-01-01,41,1,27.399522977861842,25.24600000000001,25.24600000000001,0.006,0.0
1911-04-01,42,2,23.9187193813875,25.25200000000001,25.25200000000001,0.006,0.0
1911-07-01,43,3,28.608594272866494,25.25800000000001,25.25800000000001,0.006,0.0
1911-10-01,44,4,25.333053231402076,25.26400000000001,25.26400000000001,0.006,0.0
1912-01-01,45,1,24.61111953002435,25.27000000000001,25.27000000000001,0.006,0.0
1912-04-01,46,2,24.479378055477476,25.27600000000001,25.27600000000001,0.006,0.0
1912-07-01,47,3,22.919765531047062,25.28200000000001,25.28200000000001,0.006,0.0
1912-10-01,48,4,25.343709913342757,25.28800000000001,25.28800000000001,0.006,0.0
1913-01-01,49,1,26.942258375638275,25.29400000000001,25.29400000000001,0.006,0.0
1913-04-01,50,2,26.070723711356553,25.30000000000001,25.30000000000001,0.006,0.0
1913-07-01,51,3,26.23556192335556,25.30600000000001,25.30600000000001,0.006,0.0
1913-10-01,52,4,26.993333238449647,25.312000000000012,25.312000000000012,0.006,0.0
1914-01-01,53,1,24.806503070750836,25.318000000000012,25.318000000000012,0.006,0.0
1914-04-01,54,2,27.16497551574689,25.324000000000012,25.324000000000012,0.006,0.0
1914-07-01,55,3,25.03412517863362,25.330000000000013,25.330000000000013,0.006,0.0
1914-10-01,56,4,26.829346601615,25.336000000000013,25.336000000000013,0.006,0.0
1915-01-01,57,1,26.796352343253652,25.342000000000013,25.342000000000013,0.006,0.0
1915-04-01,58,2,23.57236286669031,25.348000000000013,25.348000000000013,0.006,0.0
1915-07-01,59,3,23.599176001449372,25.354000000000013,25.354000000000013,0.006,0.0
1915-10-01,60,4,24.769418359125392,25.360000000000014,25.360000000000014,0.006,0.0
1916-01-01,61,1,26.73381748650828,25.366000000000014,25.366000000000014,0.006,0.0
1916-04-01,62,2,24.326905363160332,25.372000000000014,25.372000000000014,0.006,0.0
1916-07-01,63,3,27.840350199008707,25.378000000000014,25.378000000000014,0.006,0.0
1916-10-01,64,4,25.879167127772966,25.384000000000015,25.384000000000015,0.006,0.0
1917-01-01,65,1,26.81448626398381,25.390000000000015,25.390000000000015,0.006,0.0
1917-04-01,66,2,25.65580908978236,25.396000000000015,25.396000000000015,0.006,0.0
1917-07-01,67,3,25.757859605229175,25.402000000000015,25.402000000000015,0.006,0.0
1917-10-01,68,4,27.6981111189941,25.408000000000015,25.408000000000015,0.006,0.0
1918-01-01,69,1,25.431614819608434,25.414000000000016,25.414000000000016,0.006,0.0
1918-04-01,70,2,26.233378279191385,25.420000000000016,25.420000000000016,0.006,0.0
1918-07-01,71,3,27.368625494663366,25.426000000000016,25.426000000000016,0.006,0.0
1918-10-01,72,4,24.233072490994388,25.432000000000016,25.432000000000016,0.006,0.0
1919-01-01,73,1,26.66181345896118,25.438000000000017,25.438000000000017,0.006,0.0
1919-04-01,74,2,28.788439364323104,25.444000000000017,25.444000000000017,0.006,0.0
1919-07-01,75,3,26.114189935324937,25.450000000000017,25.450000000000017,0.006,0.0
1919-10-01,76,4,28.683604602401314,25.456000000000017,25.456000000000017,0.006,0.0
1920-01-01,77,1,29.012219409676238,25.462000000000018,25.462000000000018,0.006,0.0
1920-04-01,78,2,26.363697981911237,25.468000000000018,25.468000000000018,0.006,0.0
1920-07-01,79,3,27.606056373117493,25.474000000000018,25.474000000000018,0.006,0.0
1920-10-01,80,4,25.701710844861708,25.480000000000018,25.480000000000018,0.006,0.0
1921-01-01,81,1,24.10607014659464,25.48600000000002,25.48600000000002,0.006,0.0
1921-04-01,82,2,24.975610358655096,25.49200000000002,25.49200000000002,0.006,0.0
1921-07-01,83,3,24.504307652578962,25.49800000000002,25.49800000000002,0.006,0.0
1921-10-01,84,4,22.606155267873703,25.50400000000002,25.50400000000002,0.006,0.0
1922-01-01,85,1,24.696437791399845,25.51000000000002,25.51000000000002,0.006,0.0
1922-04-01,86,2,28.14801263958854,25.51600000000002,25.51600000000002,0.006,0.0
1922-07-01,87,3,28.478546621900797,25.52200000000002,25.52200000000002,0.006,0.0
1922-10-01,88,4,26.295526103379395,25.52800000000002,25.52800000000002,0.006,0.0
1923-01-01,89,1,25.233894006358543,25.53400000000002,25.53400000000002,0.006,0.0
1923-04-01,90,2,26.7028131442324,25.54000000000002,25.54000000000002,0.006,0.0
1923-07-01,91,3,26.697443800044137,25.54600000000002,25.54600000000002,0.006,0.0
1923-10-01,92,4,27.236801387872585,25.55200000000002,25.55200000000002,0.006,0.0
1924-01-01,93,1,24.853354620993716,25.55800000000002,25.55800000000002,0.006,0.0
1924-04-01,94,2,25.060864769727594,25.56400000000002,25.56400000000002,0.006,0.0
1924-07-01,95,3,24.72153201904261,25.57000000000002,25.57000000000002,0.006,0.0
1924-10-01,96,4,25.182209275480172,25.576000000000022,25.576000000000022,0.006,0.0
1925-01-01,97,1,27.15394823621069,25.582000000000022,25.582000000000022,0.006,0.0
1925-04-01,98,2,26.97863988718509,25.588000000000022,25.588000000000022,0.006,0.0
1925-07-01,99,3,24.776046577977354,25.594000000000023,25.594000000000023,0.006,0.0
1925-10-01,100,4,25.91379981029172,25.600000000000023,25.600000000000023,0.006,0.0
1926-01-01,101,1,26.1325371605338,25.606000000000023,25.606000000000023,0.006,0.0
1926-04-01,102,2,25.312180761695362,25.612000000000023,25.612000000000023,0.006,0.0
1926-07-01,103,3,27.024986082637547,25.618000000000023,25.618000000000023,0.006,0.0
1926-10-01,104,4,26.26051024381949,25.624000000000024,25.624000000000024,0.006,0.0
1927-01-01,105,1,24.35855357051242,25.630000000000024,25.630000000000024,0.006,0.0
1927-04-01,106,2,25.465333954984672,25.636000000000024,25.636000000000024,0.006,0.0
1927-07-01,107,3,26.52375538160444,25.642000000000024,25.642000000000024,0.006,0.0
1927-10-01,108,4,27.141732502732896,25.648000000000025,25.648000000000025,0.006,0.0
1928-01-01,109,1,25.857514124537655,25.654000000000025,25.654000000000025,0.006,0.0
1928-04-01,110,2,23.850148467559364,25.660000000000025,25.660000000000025,0.006,0.0
1928-07-01,111,3,24.782552712911478,25.666000000000025,25.666000000000025,0.006,0.0
1928-10-01,112,4,23.08714715227562,25.672000000000025,25.672000000000025,0.006,0.0
1929-01-01,113,1,24.594972521407133,25.678000000000026,25.678000000000026,0.006,0.0
1929-04-01,114,2,25.69665425775703,25.684000000000026,25.684000000000026,0.006,0.0
1929-07-01,115,3,25.863578611191322,25.690000000000026,25.690000000000026,0.006,0.0
1929-10-01,116,4,27.14539922635209,25.696000000000026,25.696000000000026,0.006,0.0
1930-01-01,117,1,26.780855020647707,25.702000000000027,25.702000000000027,0.006,0.0
1930-04-01,118,2,26.368880631098992,25.708000000000027,25.708000000000027,0.006,0.0
1930-07-01,119,3,27.125612750986573,25.714000000000027,25.714000000000027,0.006,0.0
1930-10-01,120,4,24.117148325301486,25.720000000000027,25.720000000000027,0.006,0.0
1931-01-01,121,1,25.451760999239376,25.726000000000028,25.726000000000028,0.006,0.0
1931-04-01,122,2,27.33350738291562,25.732000000000028,25.732000000000028,0.006,0.0
1931-07-01,123,3,26.805988939636578,25.738000000000028,25.738000000000028,0.006,0.0
1931-10-01,124,4,27.75143335878092,25.744000000000028,25.744000000000028,0.006,0.0
1932-01-01,125,1,26.840294006248158,25.75000000000003,25.75000000000003,0.006,0.0
1932-04-01,126,2,26.70762084496169,25.75600000000003,25.75600000000003,0.006,0.0
1932-07-01,127,3,28.257929564342035,25.76200000000003,25.76200000000003,0.006,0.0
1932-10-01,128,4,24.434389575132585,25.76800000000003,25.76800000000003,0.006,0.0
1933-01-01,129,1,24.153714412986385,25.77400000000003,25.77400000000003,0.006,0.0
1933-04-01,130,2,25.58754511119689,25.78000000000003,25.78000000000003,0.006,0.0
1933-07-01,131,3,27.514929239745893,25.78600000000003,25.78600000000003,0.006,0.0
1933-10-01,132,4,26.371950013971414,25.79200000000003,25.79200000000003,0.006,0.0
1934-01-01,133,1,25.621348143415453,25.79800000000003,25.79800000000003,0.006,0.0
1934-04-01,134,2,26.681292655361304,25.80400000000003,25.80400000000003,0.006,0.0
1934-07-01,135,3,25.397801146406533,25.81000000000003,25.81000000000003,0.006,0.0
1934-10-01,136,4,25.93592461023281,25.81600000000003,25.81600000000003,0.006,0.0
1935-01-01,137,1,28.001955095547054,25.82200000000003,25.82200000000003,0.006,0.0
1935-04-01,138,2,26.310681909407766,25.82800000000003,25.82800000000003,0.006,0.0
1935-07-01,139,3,24.19827075278091,25.83400000000003,25.83400000000003,0.006,0.0
1935-10-01,140,4,24.733643610173477,25.840000000000032,25.840000000000032,0.006,0.0
1936-01-01,141,1,26.144275124867402,25.846000000000032,25.846000000000032,0.006,0.0
1936-04-01,142,2,24.60947511437289,25.852000000000032,25.852000000000032,0.006,0.0
1936-07-01,143,3,26.226461423462343,25.858000000000033,25.858000000000033,0.006,0.0
1936-10-01,144,4,26.13212395918791,25.864000000000033,25.864000000000033,0.006,0.0
1937-01-01,145,1,25.885400836689822,25.870000000000033,25.870000000000033,0.006,0.0
1937-04-01,146,2,26.910785375220804,25.876000000000033,25.876000000000033,0.006,0.0
1937-07-01,147,3,26.795992152018464,25.882000000000033,25.882000000000033,0.006,0.0
1937-10-01,148,4,25.69085330123267,25.888000000000034,25.888000000000034,0.006,0.0
1938-01-01,149,1,26.446013225394235,25.894000000000034,25.894000000000034,0.006,0.0
1938-04-01,150,2,24.66696930172497,25.900000000000034,25.900000000000034,0.006,0.0
1938-07-01,151,3,27.19520722649247,25.906000000000034,25.906000000000034,0.006,0.0
1938-10-01,152,4,25.215676348600063,25.912000000000035,25.912000000000035,0.006,0.0
1939-01-01,153,1,25.890738446008967,25.918000000000035,25.918000000000035,0.006,0.0
1939-04-01,154,2,26.09994304595139,25.924000000000035,25.924000000000035,0.006,0.0
1939-07-01,155,3,25.66458181230887,25.930000000000035,25.930000000000035,0.006,0.0
1939-10-01,156,4,28.104437780326908,25.936000000000035,25.936000000000035,0.006,0.0
1940-01-01,157,1,26.967060528124605,25.942000000000036,25.942000000000036,0.006,0.0
1940-04-01,158,2,27.140785927982922,25.948000000000036,25.948000000000036,0.006,0.0
1940-07-01,159,3,24.81893857435918,25.954000000000036,25.954000000000036,0.006,0.0
1940-10-01,160,4,25.87956439923618,25.960000000000036,25.960000000000036,0.006,0.0
1941-01-01,161,1,24.03928548960007,25.966000000000037,25.966000000000037,0.006,0.0
1941-04-01,162,2,25.591080897932883,25.972000000000037,25.972000000000037,0.006,0.0
1941-07-01,163,3,25.96976370852705,25.978000000000037,25.978000000000037,0.006,0.0
1941-10-01,164,4,25.755504873903163,25.984000000000037,25.984000000000037,0.006,0.0
1942-01-01,165,1,27.71954362232382,25.990000000000038,25.990000000000038,0.006,0.0
1942-04-01,166,2,26.49410444650595,25.996000000000038,25.996000000000038,0.006,0.0
1942-07-01,167,3,26.217785576180496,26.002000000000038,26.002000000000038,0.006,0.0
1942-10-01,168,4,27.866900487106545,26.008000000000038,26.008000000000038,0.006,0.0
1943-01-01,169,1,26.65313341276161,26.01400000000004,26.01400000000004,0.006,0.0
1943-04-01,170,2,27.396030167593327,26.02000000000004,26.02000000000004,0.006,0.0
1943-07-01,171,3,27.424999096095338,26.02600000000004,26.02600000000004,0.006,0.0
1943-10-01,172,4,27.41913694654246,26.03200000000004,26.03200000000004,0.006,0.0
1944-01-01,173,1,27.184819794951704,26.03800000000004,26.03800000000004,0.006,0.0
1944-04-01,174,2,24.54257639714448,26.04400000000004,26.04400000000004,0.006,0.0
1944-07-01,175,3,28.04300914905908,26.05000000000004,26.05000000000004,0.006,0.0
1944-10-01,176,4,25.585123666965007,26.05600000000004,26.05600000000004,0.006,0.0
1945-01-01,177,1,26.996434043693284,26.06200000000004,26.06200000000004,0.006,0.0
1945-04-01,178,2,27.111502393022,26.06800000000004,26.06800000000004,0.006,0.0
1945-07-01,179,3,24.230090300713634,26.07400000000004,26.07400000000004,0.006,0.0
1945-10-01,180,4,26.786451549430968,26.08000000000004,26.08000000000004,0.006,0.0
1946-01-01,181,1,28.59823491675096,26.08600000000004,26.08600000000004,0.006,0.0
1946-04-01,182,2,27.00842072400059,26.09200000000004,26.09200000000004,0.006,0.0
1946-07-01,183,3,26.841183947535384,26.09800000000004,26.09800000000004,0.006,0.0
1946-10-01,184,4,26.27345253781481,26.104000000000042,26.104000000000042,0.006,0.0
1947-01-01,185,1,23.1189370266464,26.110000000000042,26.110000000000042,0.006,0.0
1947-04-01,186,2,27.664808817971267,26.116000000000042,26.116000000000042,0.006,0.0
1947-07-01,187,3,28.599932150874793,26.122000000000043,26.122000000000043,0.006,0.0
1947-10-01,188,4,26.859551291735144,26.128000000000043,26.128000000000043,0.006,0.0
1948-01-01,189,1,24.633386136887395,26.134000000000043,26.134000000000043,0.006,0.0
1948-04-01,190,2,25.367826274349873,26.140000000000043,26.140000000000043,0.006,0.0
1948-07-01,191,3,25.814718422207473,26.146000000000043,26.146000000000043,0.006,0.0
1948-10-01,192,4,24.97488907063721,26.152000000000044,26.152000000000044,0.006,0.0
1949-01-01,193,1,27.195370384021178,26.158000000000044,26.158000000000044,0.006,0.0
1949-04-01,194,2,26.454521172906386,26.164000000000044,26.164000000000044,0.006,0.0
1949-07-01,195,3,26.66256745929473,26.170000000000044,26.170000000000044,0.006,0.0
1949-10-01,196,4,26.873391710036064,26.176000000000045,26.176000000000045,0.006,0.0
1950-01-01,197,1,29.31640299956416,26.182000000000045,26.182000000000045,0.006,0.0
1950-04-01,198,2,26.98276430830415,26.188000000000045,26.188000000000045,0.006,0.0
1950-07-01,199,3,27.172329452294314,26.194000000000045,26.194000000000045,0.006,0.0
1950-10-01,200,4,26.82394150879895,26.200000000000045,26.200000000000045,0.006,0.0
1951-01-01,201,1,25.143008027993417,26.206000000000046,26.206000000000046,0.006,0.0
1951-04-01,202,2,28.38498412296578,26.212000000000046,26.212000000000046,0.006,0.0
1951-07-01,203,3,24.262250763077446,26.218000000000046,26.218000000000046,0.006,0.0
1951-10-01,204,4,26.353091064382813,26.224000000000046,26.224000000000046,0.006,0.0
1952-01-01,205,1,27.659881242969654,26.230000000000047,26.230000000000047,0.006,0.0
1952-04-01,206,2,27.2311873436312,26.236000000000047,26.236000000000047,0.006,0.0
1952-07-01,207,3,26.910470243566284,26.242000000000047,26.242000000000047,0.006,0.0
1952-10-01,208,4,24.704708321448166,26.248000000000047,26.248000000000047,0.006,0.0
1953-01-01,209,1,28.51810814802147,26.254000000000048,26.254000000000048,0.006,0.0
1953-04-01,210,2,25.301146442195638,26.260000000000048,26.260000000000048,0.006,0.0
1953-07-01,211,3,28.002005994062163,26.266000000000048,26.266000000000048,0.006,0.0
1953-10-01,212,4,26.02728314903583,26.272000000000048,26.272000000000048,0.006,0.0
1954-01-01,213,1,26.550933623665465,26.27800000000005,26.27800000000005,0.006,0.0
1954-04-01,214,2,26.665775023939,26.28400000000005,26.28400000000005,0.006,0.0
1954-07-01,215,3,25.187686491788224,26.29000000000005,26.29000000000005,0.006,0.0
1954-10-01,216,4,25.257961361032795,26.29600000000005,26.29600000000005,0.006,0.0
1955-01-01,217,1,28.21710960535735,26.30200000000005,26.30200000000005,0.006,0.0
1955-04-01,218,2,26.386470433032613,26.30800000000005,26.30800000000005,0.006,0.0
1955-07-01,219,3,25.467391504717774,26.31400000000005,26.31400000000005,0.006,0.0
1955-10-01,220,4,25.04663573009591,26.32000000000005,26.32000000000005,0.006,0.0
1956-01-01,221,1,27.23318557199534,26.32600000000005,26.32600000000005,0.006,0.0
1956-04-01,222,2,26.59810841242751,26.33200000000005,26.33200000000005,0.006,0.0
1956-07-01,223,3,25.958575587241324,26.33800000000005,26.33800000000005,0.006,0.0
1956-10-01,224,4,23.99435978771156,26.34400000000005,26.34400000000005,0.006,0.0
1957-01-01,225,1,23.899338395685557,26.35000000000005,26.35000000000005,0.006,0.0
1957-04-01,226,2,27.343792996381158,26.35600000000005,26.35600000000005,0.006,0.0
1957-07-01,227,3,27.462169229561727,26.36200000000005,26.36200000000005,0.006,0.0
1957-10-01,228,4,24.24631963095419,26.368000000000052,26.368000000000052,0.006,0.0
1958-01-01,229,1,25.876684543679662,26.374000000000052,26.374000000000052,0.006,0.0
1958-04-01,230,2,26.793186308550794,26.380000000000052,26.380000000000052,0.006,0.0
1958-07-01,231,3,25.598684581099356,26.386000000000053,26.386000000000053,0.006,0.0
1958-10-01,232,4,26.620402056544346,26.392000000000053,26.392000000000053,0.006,0.0
1959-01-01,233,1,25.642233057713472,26.398000000000053,26.398000000000053,0.006,0.0
1959-04-01,234,2,26.014371218661154,26.404000000000053,26.404000000000053,0.006,0.0
1959-07-01,235,3,28.74436109564634,26.410000000000053,26.410000000000053,0.006,0.0
1959-10-01,236,4,27.68819552692732,26.416000000000054,26.416000000000054,0.006,0.0
1960-01-01,237,1,26.817303457298536,26.422000000000054,26.422000000000054,0.006,0.0
1960-04-01,238,2,27.467433164418278,26.428000000000054,26.428000000000054,0.006,0.0
1960-07-01,239,3,28.90123463592785,26.434000000000054,26.434000000000054,0.006,0.0
1960-10-01,240,4,28.33054595402009,26.440000000000055,26.440000000000055,0.006,0.0
1961-01-01,241,1,25.85699691973668,26.446000000000055,26.446000000000055,0.006,0.0
1961-04-01,242,2,25.617378881500976,26.452000000000055,26.452000000000055,0.006,0.0
1961-07-01,243,3,25.159252679686215,26.458000000000055,26.458000000000055,0.006,0.0
1961-10-01,244,4,28.854803882752076,26.464000000000055,26.464000000000055,0.006,0.0
1962-01-01,245,1,29.13936042980463,26.470000000000056,26.470000000000056,0.006,0.0
1962-04-01,246,2,27.551941133543426,26.476000000000056,26.476000000000056,0.006,0.0
1962-07-01,247,3,26.37476254275773,26.482000000000056,26.482000000000056,0.006,0.0
1962-10-01,248,4,26.552197276829073,26.488000000000056,26.488000000000056,0.006,0.0
1963-01-01,249,1,28.10568479038693,26.494000000000057,26.494000000000057,0.006,0.0
1963-04-01,250,2,26.87168829957173,26.500000000000057,26.500000000000057,0.006,0.0
1963-07-01,251,3,25.609082698936376,26.506000000000057,26.506000000000057,0.006,0.0
1963-10-01,252,4,28.222609624855803,26.512000000000057,26.512000000000057,0.006,0.0
1964-01-01,253,1,25.867799177864057,26.518000000000058,26.518000000000058,0.006,0.0
1964-04-01,254,2,28.796562464231133,26.524000000000058,26.524000000000058,0.006,0.0
1964-07-01,255,3,25.77411323964745,26.530000000000058,26.530000000000058,0.006,0.0
1964-10-01,256,4,26.63341474068226,26.536000000000058,26.536000000000058,0.006,0.0
1965-01-01,257,1,27.5811468489501,26.54200000000006,26.54200000000006,0.006,0.0
1965-04-01,258,2,27.04043895328075,26.54800000000006,26.54800000000006,0.006,0.0
1965-07-01,259,3,27.16838157914198,26.55400000000006,26.55400000000006,0.006,0.0
1965-10-01,260,4,25.51260435220915,26.56000000000006,26.56000000000006,0.006,0.0
1966-01-01,261,1,28.477733109645158,26.56600000000006,26.56600000000006,0.006,0.0
1966-04-01,262,2,27.83589126420261,26.57200000000006,26.57200000000006,0.006,0.0
1966-07-01,263,3,25.59423535759086,26.57800000000006,26.57800000000006,0.006,0.0
1966-10-01,264,4,25.811989271006556,26.58400000000006,26.58400000000006,0.006,0.0
1967-01-01,265,1,25.433274072561044,26.59000000000006,26.59000000000006,0.006,0.0
1967-04-01,266,2,26.85629754244288,26.59600000000006,26.59600000000006,0.006,0.0
1967-07-01,267,3,27.227770786518267,26.60200000000006,26.60200000000006,0.006,0.0
1967-10-01,268,4,27.07268213040083,26.60800000000006,26.60800000000006,0.006,0.0
1968-01-01,269,1,25.993814644976034,26.61400000000006,26.61400000000006,0.006,0.0
1968-04-01,270,2,28.129601353366922,26.62000000000006,26.62000000000006,0.006,0.0
1968-07-01,271,3,28.85026801304972,26.62600000000006,26.62600000000006,0.006,0.0
1968-10-01,272,4,25.822770979710448,26.632000000000062,26.632000000000062,0.006,0.0
1969-01-01,273,1,25.140843347761052,26.638000000000062,26.638000000000062,0.006,0.0
1969-04-01,274,2,26.660541019932175,26.644000000000062,26.644000000000062,0.006,0.0
1969-07-01,275,3,26.590512039489735,26.650000000000063,26.650000000000063,0.006,0.0
1969-10-01,276,4,28.56087155801785,26.656000000000063,26.656000000000063,0.006,0.0
1970-01-01,277,1,26.58922352861326,26.662000000000063,26.662000000000063,0.006,0.0
1970-04-01,278,2,27.87617437386497,26.668000000000063,26.668000000000063,0.006,0.0
1970-07-01,279,3,29.05646373916877,26.674000000000063,26.674000000000063,0.006,0.0
1970-10-01,280,4,27.15967124358572,26.680000000000064,26.680000000000064,0.006,0.0
1971-01-01,281,1,26.601711845470234,26.686000000000064,26.686000000000064,0.006,0.0
1971-04-01,282,2,26.96750919927877,26.692000000000064,26.692000000000064,0.006,0.0
1971-07-01,283,3,24.22471786561211,26.698000000000064,26.698000000000064,0.006,0.0
1971-10-01,284,4,26.31902609382826,26.704000000000065,26.704000000000065,0.006,0.0
1972-01-01,285,1,27.848828639069865,26.710000000000065,26.710000000000065,0.006,0.0
1972-04-01,286,2,25.19022798599091,26.716000000000065,26.716000000000065,0.006,0.0
1972-07-01,287,3,27.974779208236107,26.722000000000065,26.722000000000065,0.006,0.0
1972-10-01,288,4,28.928483441719777,26.728000000000065,26.728000000000065,0.006,0.0
1973-01-01,289,1,25.001102914527735,26.734000000000066,26.734000000000066,0.006,0.0
1973-04-01,290,2,24.745787815942226,26.740000000000066,26.740000000000066,0.006,0.0
1973-07-01,291,3,27.444518528388215,26.746000000000066,26.746000000000066,0.006,0.0
1973-10-01,292,4,25.92487464838469,26.752000000000066,26.752000000000066,0.006,0.0
1974-01-01,293,1,26.89670231455975,26.758000000000067,26.758000000000067,0.006,0.0
1974-04-01,294,2,28.28896741900496,26.764000000000067,26.764000000000067,0.006,0.0
1974-07-01,295,3,26.118026058748292,26.770000000000067,26.770000000000067,0.006,0.0
1974-10-01,296,4,28.15522217920298,26.776000000000067,26.776000000000067,0.006,0.0
1975-01-01,297,1,27.035995535285053,26.782000000000068,26.782000000000068,0.006,0.0
1975-04-01,298,2,28.725548292345024,26.788000000000068,26.788000000000068,0.006,0.0
1975-07-01,299,3,25.73099669999427,26.794000000000068,26.794000000000068,0.006,0.0
1975-10-01,300,4,29.709149250934367,26.800000000000068,26.800000000000068,0.006,0.0
1976-01-01,301,1,28.236260458649284,26.80600000000007,26.80600000000007,0.006,0.0
1976-04-01,302,2,26.696514838669565,26.81200000000007,26.81200000000007,0.006,0.0
1976-07-01,303,3,27.648151514621393,26.81800000000007,26.81800000000007,0.006,0.0
1976-10-01,304,4,26.424326641541008,26.82400000000007,26.82400000000007,0.006,0.0
1977-01-01,305,1,29.056178294027934,26.83000000000007,26.83000000000007,0.006,0.0
1977-04-01,306,2,25.7101848943015,26.83600000000007,26.83600000000007,0.006,0.0
1977-07-01,307,3,26.850228319151686,26.84200000000007,26.84200000000007,0.006,0.0
1977-10-01,308,4,27.509454364333706,26.84800000000007,26.84800000000007,0.006,0.0
1978-01-01,309,1,27.258692661635962,26.85400000000007,26.85400000000007,0.006,0.0
1978-04-01,310,2,26.23743615924247,26.86000000000007,26.86000000000007,0.006,0.0
1978-07-01,311,3,29.937919819950615,26.86600000000007,26.86600000000007,0.006,0.0
1978-10-01,312,4,27.33377431591618,26.87200000000007,26.87200000000007,0.006,0.0
1979-01-01,313,1,26.88695201781697,26.87800000000007,26.87800000000007,0.006,0.0
1979-04-01,314,2,27.033179140763927,26.88400000000007,26.88400000000007,0.006,0.0
1979-07-01,315,3,24.117997248853595,26.89000000000007,26.89000000000007,0.006,0.0
1979-10-01,316,4,28.19638665913063,26.896000000000072,26.896000000000072,0.006,0.0
1980-01-01,317,1,27.82088368701444,26.902000000000072,26.902000000000072,0.006,0.0
1980-04-01,318,2,23.875372735583685,26.908000000000072,26.908000000000072,0.006,0.0
1980-07-01,319,3,29.50104044602095,26.914000000000073,26.914000000000073,0.006,0.0
1980-10-01,320,4,25.019930547886798,26.920000000000073,26.920000000000073,0.006,0.0
1981-01-01,321,1,28.116001873258607,26.926000000000073,26.926000000000073,0.006,0.0
1981-04-01,322,2,29.989363611145826,26.932000000000073,26.932000000000073,0.006,0.0
1981-07-01,323,3,24.835540490906013,26.938000000000073,26.938000000000073,0.006,0.0
1981-10-01,324,4,28.088488813940078,26.944000000000074,26.944000000000074,0.006,0.0
1982-01-01,325,1,24.603891413165066,26.950000000000074,26.950000000000074,0.006,0.0
