date,TNm_seasonal
1935-06-01,12.33695652173913
1935-09-01,7.102197802197802
1935-12-01,0.8153846153846154
1936-03-01,4.823913043478261
1936-06-01,12.077173913043477
1936-09-01,5.94945054945055
1936-12-01,1.8422222222222224
1937-03-01,5.248913043478261
1937-06-01,12.059782608695652
1937-09-01,6.375824175824176
1937-12-01,0.4666666666666667
1938-03-01,4.317391304347826
1938-06-01,11.785869565217391
1938-09-01,7.907692307692308
1938-12-01,1.031111111111111
1939-03-01,4.818478260869566
1939-06-01,12.055434782608694
1939-09-01,7.251648351648352
1939-12-01,-3.6307692307692303
1940-03-01,5.630434782608695
1940-06-01,11.26086956521739
1940-09-01,5.958241758241758
1940-12-01,-1.9977777777777779
1941-03-01,3.6206521739130437
1941-06-01,12.339130434782609
1941-09-01,6.434065934065934
1941-12-01,-3.9277777777777776
1942-03-01,4.872826086956522
1942-06-01,12.246739130434783
1942-09-01,7.7846153846153845
1942-12-01,1.748888888888889
1943-03-01,5.909782608695653
1943-06-01,11.975
1943-09-01,6.751648351648352
1943-12-01,0.23956043956043957
1944-03-01,3.752173913043478
1944-06-01,12.429347826086957
1944-09-01,6.431868131868131
1944-12-01,-0.7411111111111112
1945-03-01,6.641304347826087
1945-06-01,12.368478260869566
1945-09-01,7.321978021978022
1945-12-01,0.21333333333333332
1946-03-01,4.89891304347826
1946-06-01,11.308695652173913
1946-09-01,7.151648351648351
1946-12-01,-3.7533333333333334
1947-03-01,5.614130434782608
1947-06-01,13.475
1947-09-01,7.35054945054945
1947-12-01,1.6890109890109888
1948-03-01,6.030434782608695
1948-06-01,11.819565217391306
1948-09-01,6.4824175824175825
1948-12-01,1.32
1949-03-01,4.228260869565218
1949-06-01,11.345652173913043
1949-09-01,8.046153846153846
1949-12-01,0.7822222222222223
1950-03-01,5.272826086956522
1950-06-01,13.032608695652174
1950-09-01,6.81978021978022
1950-12-01,0.09444444444444444
1951-03-01,3.9206521739130435
1951-06-01,11.818478260869565
1951-09-01,7.56043956043956
1951-12-01,0.567032967032967
1952-03-01,6.247826086956521
1952-06-01,12.460869565217392
1952-09-01,4.614285714285714
1952-12-01,-0.6877777777777778
1953-03-01,5.086956521739131
1953-06-01,12.22391304347826
1953-09-01,7.289010989010989
1953-12-01,-0.39222222222222225
1954-03-01,4.817391304347826
1954-06-01,11.283695652173913
1954-09-01,7.317582417582417
1954-12-01,-0.11555555555555558
1955-03-01,3.1815217391304347
1955-06-01,12.434782608695652
1955-09-01,6.55054945054945
1955-12-01,-2.502197802197802
1956-03-01,4.180434782608696
1956-06-01,10.778260869565218
1956-09-01,6.954945054945055
1956-12-01,2.5055555555555555
1957-03-01,5.366304347826087
1957-06-01,12.394565217391303
1957-09-01,7.058241758241758
1957-12-01,0.6766666666666666
1958-03-01,3.5869565217391304
1958-06-01,12.127173913043478
1958-09-01,7.667032967032967
1958-12-01,0.11666666666666671
1959-03-01,6.217391304347826
1959-06-01,12.339130434782609
1959-09-01,6.619780219780219
1959-12-01,1.245054945054945
1960-03-01,5.7250000000000005
1960-06-01,11.648913043478261
1960-09-01,7.7032967032967035
1960-12-01,1.6155555555555556
1961-03-01,6.0445652173913045
1961-06-01,11.16304347826087
1961-09-01,8.116483516483516
1961-12-01,0.10666666666666666
1962-03-01,3.65
1962-06-01,10.652173913043478
1962-09-01,6.1208791208791204
1962-12-01,-4.984444444444445
1963-03-01,4.825
1963-06-01,11.690217391304348
1963-09-01,7.479120879120879
1963-12-01,-0.9593406593406593
1964-03-01,5.166304347826087
1964-06-01,11.802173913043477
1964-09-01,6.638461538461539
1964-12-01,0.22
1965-03-01,4.9576086956521745
1965-06-01,11.327173913043477
1965-09-01,5.832967032967033
1965-12-01,1.5888888888888888
1966-03-01,5.757608695652174
1966-06-01,12.134782608695653
1966-09-01,7.293406593406594
1966-12-01,1.9188888888888889
1967-03-01,4.988043478260869
1967-06-01,12.123913043478263
1967-09-01,7.148351648351649
1967-12-01,-0.08241758241758242
1968-03-01,4.903260869565218
1968-06-01,12.047826086956523
1968-09-01,7.79010989010989
1968-12-01,-0.39444444444444443
1969-03-01,4.578260869565217
1969-06-01,12.304347826086957
1969-09-01,7.568131868131869
1969-12-01,-0.7344444444444443
1970-03-01,4.176086956521739
1970-06-01,12.221739130434784
1970-09-01,8.193406593406594
1970-12-01,0.8711111111111112
1971-03-01,4.547826086956522
1971-06-01,12.304347826086957
1971-09-01,6.1681318681318675
1971-12-01,1.589010989010989
1972-03-01,5.3673913043478265
1972-06-01,11.625
1972-09-01,5.710989010989011
1972-12-01,1.462222222222222
1973-03-01,4.4195652173913045
1973-06-01,12.744565217391305
1973-09-01,6.438461538461538
1973-12-01,2.1755555555555555
1974-03-01,5.192391304347826
1974-06-01,11.23695652173913
1974-09-01,5.968131868131868
1974-12-01,3.0688888888888886
1975-03-01,4.5423913043478255
1975-06-01,12.77608695652174
1975-09-01,6.414285714285715
1975-12-01,1.0021978021978022
1976-03-01,4.078260869565217
1976-06-01,13.277173913043478
1976-09-01,7.642857142857143
1976-12-01,0.7244444444444444
1977-03-01,4.698913043478261
1977-06-01,11.834782608695651
1977-09-01,7.268131868131868
1977-12-01,1.1777777777777778
1978-03-01,5.206521739130435
1978-06-01,11.05
1978-09-01,6.91098901098901
1978-12-01,-2.14
1979-03-01,4.613043478260869
1979-06-01,11.658695652173913
1979-09-01,6.918681318681319
1979-12-01,1.7956043956043957
1980-03-01,4.626086956521739
1980-06-01,11.931521739130435
1980-09-01,6.460439560439561
1980-12-01,0.24333333333333332
1981-03-01,6.592391304347826
1981-06-01,12.169565217391304
1981-09-01,6.887912087912087
1981-12-01,-0.19555555555555557
1982-03-01,4.719565217391304
1982-06-01,13.398913043478261
1982-09-01,8.67142857142857
1982-12-01,1.0922222222222222
1983-03-01,5.379347826086956
1983-06-01,14.059782608695652
1983-09-01,7.5186813186813195
1983-12-01,1.2197802197802199
1984-03-01,4.404347826086957
1984-06-01,12.173913043478262
1984-09-01,8.631868131868131
1984-12-01,-2.077777777777778
1985-03-01,5.315217391304348
1985-06-01,11.58695652173913
1985-09-01,6.212087912087911
1985-12-01,-0.5688888888888889
1986-03-01,4.456521739130435
1986-06-01,12.285869565217391
1986-09-01,7.281318681318681
1986-12-01,-0.6211111111111111
1987-03-01,4.35
1987-06-01,12.130434782608695
1987-09-01,7.9703296703296695
1987-12-01,2.674725274725275
1988-03-01,5.9554347826086955
1988-06-01,12.210869565217392
1988-09-01,7.474725274725275
1988-12-01,3.316666666666667
1989-03-01,6.380434782608695
1989-06-01,12.572826086956523
1989-09-01,8.052747252747253
1989-12-01,3.5599999999999996
1990-03-01,6.3293478260869565
1990-06-01,12.51304347826087
1990-09-01,7.3791208791208796
1990-12-01,0.05000000000000004
1991-03-01,5.528260869565218
1991-06-01,12.68586956521739
1991-09-01,7.380219780219781
1991-12-01,1.2494505494505495
1992-03-01,6.565217391304348
1992-06-01,13.329347826086956
1992-09-01,6.832967032967033
1992-12-01,1.6833333333333333
1993-03-01,6.970652173913043
1993-06-01,11.883695652173913
1993-09-01,5.972527472527473
1993-12-01,1.8888888888888888
1994-03-01,6.154347826086957
1994-06-01,13.648913043478261
1994-09-01,8.352747252747253
1994-12-01,2.902222222222222
1995-03-01,5.422826086956522
1995-06-01,14.071739130434782
1995-09-01,8.43956043956044
1995-12-01,-0.7318681318681318
1996-03-01,4.231521739130435
1996-06-01,12.244565217391305
1996-09-01,6.5868131868131865
1996-12-01,-0.24222222222222228
1997-03-01,6.067391304347827
1997-06-01,13.741304347826087
1997-09-01,7.263736263736264
1997-12-01,2.663333333333333
1998-03-01,7.253260869565217
1998-06-01,12.305434782608694
1998-09-01,6.716483516483517
1998-12-01,2.241111111111111
1999-03-01,7.175
1999-06-01,13.109782608695651
1999-09-01,8.441758241758242
1999-12-01,2.2703296703296703
2000-03-01,7.248913043478261
2000-06-01,12.582608695652173
2000-09-01,9.028571428571428
2000-12-01,2.3644444444444446
2001-03-01,6.355434782608696
2001-06-01,13.079347826086956
2001-09-01,8.247252747252746
2001-12-01,2.0722222222222224
2002-03-01,6.4554347826086955
2002-06-01,13.747826086956522
2002-09-01,8.25054945054945
2002-12-01,0.6955555555555556
2003-03-01,6.628260869565217
2003-06-01,14.646739130434783
2003-09-01,6.686813186813187
2003-12-01,1.8296703296703296
2004-03-01,6.121739130434783
2004-06-01,13.234782608695651
2004-09-01,8.197802197802197
2004-12-01,1.11
2005-03-01,6.398913043478261
2005-06-01,13.230434782608697
2005-09-01,9.075824175824176
2005-12-01,0.2966666666666667
2006-03-01,5.477173913043478
2006-06-01,14.01304347826087
2006-09-01,10.305494505494504
2006-12-01,4.306666666666667
2007-03-01,7.414130434782609
2007-06-01,13.359782608695651
2007-09-01,7.13956043956044
2007-12-01,2.764835164835165
2008-03-01,6.556521739130435
2008-06-01,13.146739130434783
2008-09-01,7.263736263736264
2008-12-01,-0.19333333333333333
2009-03-01,6.7228260869565215
2009-06-01,13.304347826086957
2009-09-01,8.978021978021978
2009-12-01,-0.5955555555555555
2010-03-01,5.002173913043478
2010-06-01,13.478260869565217
2010-09-01,7.153846153846154
2010-12-01,0.5211111111111111
2011-03-01,7.1163043478260875
2011-06-01,12.41304347826087
2011-09-01,8.924175824175824
2011-12-01,1.4274725274725275
2012-03-01,6.413043478260869
2012-06-01,13.089130434782609
2012-09-01,7.479120879120879
2012-12-01,0.8311111111111111
2013-03-01,4.146739130434782
2013-06-01,13.579347826086956
2013-09-01,8.162637362637362
2013-12-01,3.9944444444444445
2014-03-01,7.317391304347827
2014-06-01,13.35
2014-09-01,9.912087912087912
2014-12-01,1.2433333333333334
2015-03-01,5.358695652173913
2015-06-01,13.381521739130434
2015-09-01,8.173626373626373
2015-12-01,4.020879120879121
2016-03-01,5.176086956521739
2016-06-01,13.381521739130434
2016-09-01,7.754945054945056
2016-12-01,1.3666666666666667
2017-03-01,6.466304347826087
2017-06-01,13.820652173913043
2017-09-01,8.30879120879121
2017-12-01,1.4811111111111113
2018-03-01,7.145652173913043
2018-06-01,14.846739130434784
2018-09-01,8.065934065934066
2018-12-01,2.477777777777778
2019-03-01,6.255434782608695
2019-06-01,14.028260869565216
2019-09-01,8.202197802197801
2019-12-01,3.5120879120879125
2020-03-01,6.009782608695652
2020-06-01,13.923913043478262
2020-09-01,8.834065934065935
2020-12-01,2.263333333333333
2021-03-01,4.495652173913044
2021-06-01,13.93804347826087
2021-09-01,8.083516483516483
2021-12-01,2.901111111111111
2022-03-01,6.404347826086957
2022-06-01,14.02608695652174
2022-09-01,9.45054945054945
2022-12-01,2.003225806451613
