time,cycle,phase,y,eta,level,slope,seasonal
38,10,2,24.46168040702803,24.881097180925526,25.0,0.0,-0.11890281907447425
39,10,3,26.182012720764945,25.638904285566387,25.0,0.0,0.6389042855663879
40,10,4,24.885305373475127,24.996696185756274,25.0,0.0,-0.0033038142437271404
41,11,1,25.460155205125552,24.550925242387763,25.0,0.0,-0.4490747576122361
42,11,2,23.403337165402533,24.733316651755537,25.0,0.0,-0.26668334824446394
43,11,3,26.07833873453642,25.74878430886692,25.0,0.0,0.7487843088669192
44,11,4,25.609615385515816,24.992465293414256,25.0,0.0,-0.007534706585745763
45,12,1,25.329918444698272,24.529019327350863,25.0,0.0,-0.4709806726491381
46,12,2,27.680242156544956,24.726659817143705,25.0,0.0,-0.27334018285629386
47,12,3,24.344773027133634,25.818931276733235,25.0,0.0,0.8189312767332356
48,12,4,24.023540800718333,24.939409607641153,25.0,0.0,-0.060590392358846994
49,13,1,25.02562157225345,24.518489901478212,25.0,0.0,-0.4815100985217898
50,13,2,22.957292644906946,24.74853327675191,25.0,0.0,-0.2514667232480907
51,13,3,26.19322032458836,25.830296832141656,25.0,0.0,0.8302968321416546
52,13,4,26.34239536240969,24.906111213726295,25.0,0.0,-0.09388878627370477
53,14,1,26.91152039013874,24.476661683097923,25.0,0.0,-0.5233383169020774
54,14,2,24.222541309052247,24.76504086435253,25.0,0.0,-0.23495913564746673
55,14,3,25.35637278540148,25.93589378167533,25.0,0.0,0.9358937816753298
56,14,4,27.214826754219438,24.86994389253116,25.0,0.0,-0.13005610746883972
57,15,1,27.355137590959565,24.472709104615074,25.0,0.0,-0.527290895384925
58,15,2,26.276638334412063,24.66984361019909,25.0,0.0,-0.3301563898009094
59,15,3,27.927681043742346,25.997544691210386,25.0,0.0,0.9975446912103875
60,15,4,22.537348156066205,24.89687447649795,25.0,0.0,-0.10312552350204937
61,16,1,26.182095793400855,24.457778945726208,25.0,0.0,-0.5422210542737914
62,16,2,25.39156285902831,24.518525261461505,25.0,0.0,-0.481474738538496
63,16,3,26.52030095523639,26.090053634299252,25.0,0.0,1.0900536342992524
64,16,4,26.306282952400217,24.854250705130266,25.0,0.0,-0.14574929486973567
65,17,1,24.898069856977497,24.563223267085228,25.0,0.0,-0.4367767329147736
66,17,2,24.729409128876583,24.591379253685165,25.0,0.0,-0.40862074631483425
67,17,3,24.73551190429843,26.016195774889106,25.0,0.0,1.0161957748891068
68,17,4,25.79273399543986,24.83703695757382,25.0,0.0,-0.1629630424261806
69,18,1,24.46512873835814,24.5765906305862,25.0,0.0,-0.42340936941379864
70,18,2,26.137142761565226,24.600519124812912,25.0,0.0,-0.39948087518708697
71,18,3,27.38863254792403,25.972723497578226,25.0,0.0,0.9727234975782248
72,18,4,26.514150345911066,24.821495716983378,25.0,0.0,-0.17850428301662147
73,19,1,25.85138747158933,24.58049430093382,25.0,0.0,-0.4195056990661791
74,19,2,22.38904224365642,24.662291879771832,25.0,0.0,-0.3377081202281682
75,19,3,25.86912254571275,25.932396176661346,25.0,0.0,0.9323961766613443
76,19,4,25.112179980412378,24.78778307675232,25.0,0.0,-0.21221692324768143
77,20,1,22.730929625169633,24.589409585965697,25.0,0.0,-0.4105904140343019
78,20,2,24.338458071772187,24.611660119327077,25.0,0.0,-0.38833988067292424
79,20,3,27.717254231190577,26.065480584618623,25.0,0.0,1.065480584618622
80,20,4,24.393098122604144,24.69902151265497,25.0,0.0,-0.30097848734503097
81,21,1,26.488949631096304,24.575794818168447,25.0,0.0,-0.4242051818315513
82,21,2,23.4626173094777,24.557249958116348,25.0,0.0,-0.4427500418836512
83,21,3,28.922257331174684,26.0772210141053,25.0,0.0,1.0772210141053016
84,21,4,24.2127601481967,24.77683256757222,25.0,0.0,-0.22316743242777898
85,22,1,25.594744655239165,24.67428786087392,25.0,0.0,-0.32571213912607994
86,22,2,27.48997668583941,24.51406272747687,25.0,0.0,-0.4859372725231301
87,22,3,26.16906711905834,26.003835947528508,25.0,0.0,1.0038359475285064
88,22,4,25.934789485562604,24.770454972379518,25.0,0.0,-0.2295450276204823
89,23,1,25.087362638118385,24.664991581301305,25.0,0.0,-0.33500841869869524
90,23,2,24.30893566688873,24.53722605220134,25.0,0.0,-0.462773947798661
91,23,3,28.308078663606018,25.88013070438115,25.0,0.0,0.8801307043811497
92,23,4,25.60755377543918,24.979994762592934,25.0,0.0,-0.020005237407065612
93,24,1,22.684577674938843,24.60036115460225,25.0,0.0,-0.3996388453977499
94,24,2,26.12088506934959,24.547421693026873,25.0,0.0,-0.45257830697312695
95,24,3,28.21056386854876,25.807541368836006,25.0,0.0,0.8075413688360055
96,24,4,24.566392078387636,25.097140023570898,25.0,0.0,0.09714002357089868
97,25,1,23.948825176249883,24.529822445383527,25.0,0.0,-0.470177554616472
98,25,2,27.62469212400184,24.57241202847254,25.0,0.0,-0.42758797152745803
99,25,3,24.317065923687526,25.906434845878493,25.0,0.0,0.9064348458784919
100,25,4,24.29708812528823,24.93934215352862,25.0,0.0,-0.06065784647137926
101,26,1,22.491337204735576,24.548390347830775,25.0,0.0,-0.4516096521692247
102,26,2,24.309902310890237,24.577448318121533,25.0,0.0,-0.4225516818784671
103,26,3,26.703302573371335,26.015759410228426,25.0,0.0,1.015759410228427
104,26,4,24.42577191609426,24.884452095995776,25.0,0.0,-0.11554790400422534
105,27,1,25.294515183664437,24.499322202911458,25.0,0.0,-0.5006777970885415
106,27,2,22.549784414317433,24.54302638370206,25.0,0.0,-0.4569736162979405
107,27,3,27.248834503262174,26.09468105985486,25.0,0.0,1.0946810598548598
108,27,4,25.354277917845057,24.883251128311695,25.0,0.0,-0.11674887168830325
109,28,1,27.956531011653382,24.5773843264344,25.0,0.0,-0.4226156735655974
110,28,2,27.465937266056258,24.442988316901115,25.0,0.0,-0.5570116830988854
111,28,3,30.180487666687917,26.103560335718058,25.0,0.0,1.1035603357180566
112,28,4,24.85821567808519,24.917460641630043,25.0,0.0,-0.08253935836995666
113,29,1,22.688670283801734,24.591357856654668,25.0,0.0,-0.4086421433453324
114,29,2,25.5600600776384,24.331868917798914,25.0,0.0,-0.6681310822010873
115,29,3,27.014335873960057,26.13826046126546,25.0,0.0,1.1382604612654608
116,29,4,26.792352143205648,24.88262376038943,25.0,0.0,-0.11737623961057056
117,30,1,25.191955795986626,24.643390085987605,25.0,0.0,-0.3566099140123939
118,30,2,24.396206450675248,24.339149203188864,25.0,0.0,-0.6608507968111375
119,30,3,30.003162032625248,26.06334503219537,25.0,0.0,1.0633450321953721
120,30,4,24.47523763735053,24.899638961367216,25.0,0.0,-0.10036103863278331
121,31,1,24.797279847379418,24.734067087746894,25.0,0.0,-0.265932912253106
122,31,2,24.694730630162198,24.354311967558246,25.0,0.0,-0.6456880324417538
123,31,3,25.149599082353653,25.973954108551442,25.0,0.0,0.9739541085514433
124,31,4,26.369331217589195,24.914992954306918,25.0,0.0,-0.0850070456930836
125,32,1,24.236056315179844,24.741215657875987,25.0,0.0,-0.25878434212401424
126,32,2,25.36330802083318,24.298838615886133,25.0,0.0,-0.7011613841138666
127,32,3,26.390843260941267,26.071275894477477,25.0,0.0,1.0712758944774756
128,32,4,24.926560404254175,24.85155701527393,25.0,0.0,-0.14844298472606932
129,33,1,26.49084510618954,24.8676747154265,25.0,0.0,-0.13232528457350043
130,33,2,27.24408335249031,24.1984989549141,25.0,0.0,-0.8015010450859008
131,33,3,26.857705478642973,26.095104816901326,25.0,0.0,1.0951048169013273
132,33,4,24.922734588284158,24.83331895612288,25.0,0.0,-0.1666810438771204
133,34,1,23.781662603672892,24.893544791982123,25.0,0.0,-0.10645520801787607
134,34,2,23.435271326019976,24.12329572968927,25.0,0.0,-0.8767042703107302
135,34,3,25.53195425294196,26.132024265713902,25.0,0.0,1.1320242657139021
136,34,4,27.183163532786384,24.905886612775337,25.0,0.0,-0.0941133872246621
137,35,1,26.34848721634617,24.842671543162897,25.0,0.0,-0.15732845683710187
138,35,2,24.17304253061109,24.17685224817246,25.0,0.0,-0.8231477518275399
139,35,3,25.336903086062375,26.140972911519764,25.0,0.0,1.1409729115197633
140,35,4,26.06105715832719,24.899763199200848,25.0,0.0,-0.10023680079915115
141,36,1,24.528658851716024,24.80346391746184,25.0,0.0,-0.19653608253815788
142,36,2,25.96770979427018,24.172392323618755,25.0,0.0,-0.8276076763812459
143,36,3,27.441534106653233,26.08855852510464,25.0,0.0,1.0885585251046417
144,36,4,27.853682518155683,24.89443904367503,25.0,0.0,-0.10556095632497005
145,37,1,22.479743521341227,24.85728493366923,25.0,0.0,-0.1427150663307694
146,37,2,23.887525032619155,24.17795984168186,25.0,0.0,-0.8220401583181388
147,37,3,26.923687345551915,26.04218448794016,25.0,0.0,1.0421844879401592
148,37,4,25.03572189088073,24.915177760780548,25.0,0.0,-0.0848222392194529
149,38,1,23.342201709154633,24.889322393998327,25.0,0.0,-0.11067760600167348
150,38,2,24.047516108496524,24.14661642800302,25.0,0.0,-0.8533835719969776
151,38,3,24.236869054002135,25.95810842793863,25.0,0.0,0.9581084279386289
152,38,4,22.781315700787076,24.971772247084306,25.0,0.0,-0.028227752915692295
153,39,1,26.79138876166129,24.973993710007704,25.0,0.0,-0.026006289992294214
154,39,2,22.20435665491378,24.155933364907384,25.0,0.0,-0.8440666350926151
155,39,3,29.174221868086452,25.920423016091952,25.0,0.0,0.9204230160919527
156,39,4,24.01605636740888,24.86891000500822,25.0,0.0,-0.13108999499177854
157,40,1,26.609653126570773,25.171115759796002,25.0,0.0,0.17111575979600335
158,40,2,25.253917686353336,24.02724903825956,25.0,0.0,-0.9727509617404415
159,40,3,25.88553573368202,26.01648566550822,25.0,0.0,1.0164856655082215
160,40,4,22.68093717777944,24.819841120132445,25.0,0.0,-0.1801588798675544
161,41,1,27.507957093863947,25.128717317679204,25.0,0.0,0.12871731767920513
162,41,2,23.587239824502667,23.942445850116034,25.0,0.0,-1.0575541498839671
163,41,3,28.155179923914154,26.104653098832333,25.0,0.0,1.1046530988323344
164,41,4,26.81333584493857,24.791788178856432,25.0,0.0,-0.2082118211435684
165,42,1,24.727785860629705,25.12448425879658,25.0,0.0,0.12448425879657996
166,42,2,24.955270017290722,23.984085008142053,25.0,0.0,-1.0159149918579464
167,42,3,24.016613647173916,26.052076032327818,25.0,0.0,1.0520760323278169
168,42,4,25.73275902691054,24.976313287547843,25.0,0.0,-0.023686712452158837
169,43,1,23.35346566734953,24.96054716521639,25.0,0.0,-0.039452834783611425
170,43,2,24.304904888270162,23.993012150386193,25.0,0.0,-1.0069878496138087
171,43,3,26.52130752249017,26.03251401240462,25.0,0.0,1.0325140124046195
172,43,4,27.049697556686024,25.070323103009848,25.0,0.0,0.07032310300984909
173,44,1,23.126220895992216,24.975826033989765,25.0,0.0,-0.0241739660102364
174,44,2,21.732542937451317,23.938368640970488,25.0,0.0,-1.061631359029511
175,44,3,27.96531849154945,25.919660325946108,25.0,0.0,0.919660325946108
176,44,4,24.699613861932054,25.083991579748986,25.0,0.0,0.08399157974898544
177,45,1,27.83007229704888,25.011848466659284,25.0,0.0,0.01184846665928313
178,45,2,23.929973754771826,24.00861562623845,25.0,0.0,-0.991384373761552
179,45,3,25.719173406046725,25.93663741818328,25.0,0.0,0.9366374181832812
180,45,4,21.959683743835626,25.089767304021727,25.0,0.0,0.08976730402172856
181,46,1,24.537610978648043,25.019034450784336,25.0,0.0,0.019034450784334515
182,46,2,23.066104208815563,23.98483893222207,25.0,0.0,-1.015161067777931
183,46,3,24.755626504909742,25.951364591796736,25.0,0.0,0.9513645917967347
184,46,4,26.766349840798778,25.062747709360586,25.0,0.0,0.0627477093605858
185,47,1,24.603496537163544,25.085663847265973,25.0,0.0,0.0856638472659741
186,47,2,24.071149090527857,23.934591307506597,25.0,0.0,-1.0654086924934032
187,47,3,26.37455874485286,25.976769365434304,25.0,0.0,0.9767693654343054
188,47,4,24.89056744666341,25.017739988524458,25.0,0.0,0.01773998852445672
189,48,1,26.476206594075613,25.09196618385701,25.0,0.0,0.09196618385701237
190,48,2,22.540879142481266,23.9415270915813,25.0,0.0,-1.0584729084187006
191,48,3,25.045026044951985,25.90063215849106,25.0,0.0,0.9006321584910603
192,48,4,26.939166678771812,25.061700768620074,25.0,0.0,0.061700768620073704
193,49,1,25.18356173077169,25.16749012058554,25.0,0.0,0.16749012058554064
194,49,2,25.8463601947567,23.81360678891503,25.0,0.0,-1.1863932110849682
195,49,3,25.021715595093593,25.95182903654503,25.0,0.0,0.9518290365450276
196,49,4,24.27683872301953,25.107657991389303,25.0,0.0,0.10765799138930203
197,50,1,25.032399116997436,25.157007684673204,25.0,0.0,0.15700768467320228
198,50,2,24.35941218527749,23.68947093218222,25.0,0.0,-1.3105290678177792
199,50,3,25.715958927008465,26.170682788210964,25.0,0.0,1.1706827882109634
200,50,4,27.64337740434599,24.877349460008237,25.0,0.0,-0.12265053999176519
201,51,1,24.9637795200156,25.232589415981753,25.0,0.0,0.23258941598175184
202,51,2,23.725113863631098,23.72485533928006,25.0,0.0,-1.275144660719937
203,51,3,24.183344731992843,26.085541744937213,25.0,0.0,1.0855417449372118
204,51,4,26.002055968020056,24.941352021418737,25.0,0.0,-0.058647978581264304
205,52,1,26.64276390066772,25.275305109893967,25.0,0.0,0.27530510989396756
206,52,2,22.386680367247422,23.634456389545285,25.0,0.0,-1.3655436104547145
207,52,3,23.683086200232886,26.10848119073059,25.0,0.0,1.108481190730591
208,52,4,27.15344176149843,25.001621953621726,25.0,0.0,0.0016219536217271235
209,53,1,27.310659979529998,25.211418695398237,25.0,0.0,0.21141869539823638
210,53,2,22.381796836117235,23.62388214176476,25.0,0.0,-1.3761178582352414
211,53,3,26.223535082161895,26.27187897394316,25.0,0.0,1.2718789739431602
212,53,4,21.531081232096412,24.865440970540458,25.0,0.0,-0.13455902945954187
213,54,1,28.408143556306648,25.289374491338613,25.0,0.0,0.2893744913386128
214,54,2,23.3205733758822,23.54676015793534,25.0,0.0,-1.4532398420646633
215,54,3,26.770873478743383,26.38063309106041,25.0,0.0,1.3806330910604085
216,54,4,27.34846726905555,24.752659112608775,25.0,0.0,-0.2473408873912234
217,55,1,26.388901113523968,25.30633352451292,25.0,0.0,0.3063335245129198
218,55,2,21.15343695809165,23.535198223676545,25.0,0.0,-1.4648017763234549
219,55,3,25.79471515798854,26.418134914413972,25.0,0.0,1.4181349144139719
220,55,4,25.230031295514365,24.769124801498755,25.0,0.0,-0.23087519850124424
221,56,1,26.76370955066913,25.24695293518047,25.0,0.0,0.24695293518047143
222,56,2,22.257924776777873,23.665894633811337,25.0,0.0,-1.3341053661886624
223,56,3,28.599529705762993,26.395332642090374,25.0,0.0,1.3953326420903738
224,56,4,24.750163351603565,24.750682539927137,25.0,0.0,-0.24931746007286387
225,57,1,25.940682876208054,25.1927522390942,25.0,0.0,0.19275223909420186
226,57,2,24.037371123628393,23.625631654267004,25.0,0.0,-1.3743683457329976
227,57,3,27.20151313048891,26.456462910764497,25.0,0.0,1.4564629107644962
228,57,4,27.054153453382753,24.655134133075894,25.0,0.0,-0.3448658669241074
229,58,1,28.066294660703203,25.252119676508244,25.0,0.0,0.252119676508244
230,58,2,25.684795046220202,23.57653756643795,25.0,0.0,-1.4234624335620527
231,58,3,22.83051141845627,26.51832646363631,25.0,0.0,1.5183264636363083
232,58,4,26.79060163811869,24.673998444682397,25.0,0.0,-0.32600155531760444
233,59,1,23.06975600764964,25.25487570970695,25.0,0.0,0.2548757097069503
234,59,2,23.623466801337873,23.443473739222696,25.0,0.0,-1.5565262607773054
235,59,3,26.572315507251773,26.700395552317417,25.0,0.0,1.7003955523174183
236,59,4,24.216341290714375,24.63010983811089,25.0,0.0,-0.36989016188911095
237,60,1,26.32977587297707,25.265319058154034,25.0,0.0,0.2653190581540338
238,60,2,22.59527810494742,23.38896345764746,25.0,0.0,-1.6110365423525417
239,60,3,27.64911696270898,26.806889656100072,25.0,0.0,1.8068896561000718
240,60,4,26.287006327853177,24.645721187164657,25.0,0.0,-0.354278812835343
241,61,1,26.1780474821894,25.142012616490135,25.0,0.0,0.14201261649013328
242,61,2,23.843811757424618,23.34110375535593,25.0,0.0,-1.6588962446440676
243,61,3,25.907096402837293,26.842062085420928,25.0,0.0,1.8420620854209258
244,61,4,26.932403868732308,24.71721527108333,25.0,0.0,-0.2827847289166689
245,62,1,26.03072366712528,25.053696543710085,25.0,0.0,0.053696543710084234
246,62,2,25.099216422455505,23.447999059000576,25.0,0.0,-1.5520009409994238
247,62,3,29.586288970096973,26.820836920475372,25.0,0.0,1.8208369204753734
248,62,4,25.134248497356314,24.6672874270349,25.0,0.0,-0.3327125729651019
249,63,1,25.64949389042642,25.0584629079049,25.0,0.0,0.05846290790490064
250,63,2,24.38786217974813,23.49377722180253,25.0,0.0,-1.5062227781974666
251,63,3,26.664853564800545,26.747327068710575,25.0,0.0,1.7473270687105764
252,63,4,27.33800250743165,24.690142752536218,25.0,0.0,-0.3098572474637833
253,64,1,25.493068582939177,25.13018460305322,25.0,0.0,0.1301846030532188
254,64,2,23.715924814358072,23.47617336685021,25.0,0.0,-1.5238266331497878
255,64,3,27.47921793762997,26.62644421422761,25.0,0.0,1.6264442142276119
256,64,4,25.60550920013244,24.735831788707628,25.0,0.0,-0.2641682112923716
257,65,1,23.927067186685672,25.210780678972846,25.0,0.0,0.21078067897284689
258,65,2,26.518061264629814,23.31075248558752,25.0,0.0,-1.6892475144124772
259,65,3,25.11270110905153,26.770712776329557,25.0,0.0,1.770712776329556
260,65,4,28.091471026966744,24.826971224857203,25.0,0.0,-0.17302877514279558
261,66,1,26.287456924425324,25.126825119925222,25.0,0.0,0.12682511992522072
262,66,2,23.903836734303667,23.238400182928174,25.0,0.0,-1.7615998170718261
263,66,3,28.019046944473185,26.878377901712543,25.0,0.0,1.8783779017125422
264,66,4,25.07794714522645,24.75756160164443,25.0,0.0,-0.24243839835557063
265,67,1,23.263597734634047,25.22063794997547,25.0,0.0,0.22063794997546993
266,67,2,23.095490068062823,23.110201020279035,25.0,0.0,-1.8897989797209653
267,67,3,27.479044789660584,26.88565650194791,25.0,0.0,1.8856565019479103
268,67,4,22.329523091309984,24.814443227271155,25.0,0.0,-0.1855567727288461
269,68,1,24.883557554604796,25.127967261569754,25.0,0.0,0.12796726156975338
270,68,2,24.165996578749308,23.209597324761972,25.0,0.0,-1.7904026752380262
271,68,3,27.45863324531594,26.87576453393624,25.0,0.0,1.875764533936241
272,68,4,23.361084358581678,24.806581885376815,25.0,0.0,-0.19341811462318356
273,69,1,26.846987975344785,25.151091312719295,25.0,0.0,0.1510913127192951
274,69,2,24.380525037661677,23.129330182584017,25.0,0.0,-1.8706698174159841
275,69,3,28.559053333790768,26.85847119230095,25.0,0.0,1.8584711923009514
276,69,4,26.97617013168875,24.824246544585336,25.0,0.0,-0.17575345541466514
277,70,1,26.4650774464607,25.21721633544684,25.0,0.0,0.2172163354468391
278,70,2,24.76880349552125,23.068661457705886,25.0,0.0,-1.9313385422941132
279,70,3,25.19559529102001,26.974582283425875,25.0,0.0,1.9745822834258748
280,70,4,27.50484582586383,24.783857703079423,25.0,0.0,-0.21614229692057657
281,71,1,24.534060630083623,25.135539700693393,25.0,0.0,0.13553970069339244
282,71,2,26.295845820426035,23.147158430097406,25.0,0.0,-1.852841569902596
283,71,3,28.45131490494091,26.946604174797802,25.0,0.0,1.9466041747978022
284,71,4,24.3295714369429,24.836391673996722,25.0,0.0,-0.16360832600327774
285,72,1,26.00860191691121,25.017518915585555,25.0,0.0,0.01751891558555587
286,72,2,24.144325994098786,23.167196226894625,25.0,0.0,-1.832803773105374
287,72,3,28.101650760963242,27.00912383265368,25.0,0.0,2.009123832653683
288,72,4,25.04701836133542,24.786779959628696,25.0,0.0,-0.21322004037130443
289,73,1,24.831395616872115,24.922844144465206,25.0,0.0,-0.07715585553479581
290,73,2,26.110555923855745,23.326159891574356,25.0,0.0,-1.6738401084256436
291,73,3,28.65542006837567,26.96184301598474,25.0,0.0,1.9618430159847404
292,73,4,25.776931017741738,24.78382395470132,25.0,0.0,-0.2161760452986814
293,74,1,22.120063979821328,24.74376774431522,25.0,0.0,-0.2562322556847778
294,74,2,24.235423339151822,23.55716918386769,25.0,0.0,-1.4428308161323107
295,74,3,25.804061074548827,26.77373907326918,25.0,0.0,1.7737390732691798
296,74,4,23.45180510588317,24.881821143989935,25.0,0.0,-0.11817885601006538
297,75,1,24.40472461727938,24.807274997835112,25.0,0.0,-0.19272500216488833
298,75,2,23.09978875358453,23.587633178075453,25.0,0.0,-1.4123668219245464
299,75,3,27.477190503662705,26.757784502301945,25.0,0.0,1.7577845023019434
300,75,4,24.216346668611934,24.951387385191975,25.0,0.0,-0.04861261480802509
301,76,1,28.447669714525613,24.81144195141479,25.0,0.0,-0.1885580485852127
302,76,2,23.8689872256405,23.4390713642614,25.0,0.0,-1.5609286357385974
303,76,3,26.31329444749645,26.785647465195034,25.0,0.0,1.7856474651950343
304,76,4,24.37751976203376,24.98026542170018,25.0,0.0,-0.019734578299819373
305,77,1,25.879838240823627,24.697079131857762,25.0,0.0,-0.30292086814223784
306,77,2,25.345037387051413,23.469946793591188,25.0,0.0,-1.5300532064088128
307,77,3,26.804257942892285,26.838133808447555,25.0,0.0,1.8381338084475547
308,77,4,27.388832625968462,24.984726464559813,25.0,0.0,-0.015273535440185546
309,78,1,23.79265541051176,24.677280851968444,25.0,0.0,-0.3227191480315545
310,78,2,21.91698459425042,23.493829968978407,25.0,0.0,-1.5061700310215944
311,78,3,27.967195700214504,26.817875663517583,25.0,0.0,1.8178756635175837
312,78,4,24.16442599785882,25.005682359351965,25.0,0.0,0.005682359351964931
313,79,1,25.22994880963348,24.649808622760688,25.0,0.0,-0.3501913772393112
314,79,2,25.13245520771531,23.478905722425658,25.0,0.0,-1.5210942775743417
315,79,3,29.863734210297388,26.883605236385268,25.0,0.0,1.883605236385269
316,79,4,26.602443779700078,24.893837294617672,25.0,0.0,-0.10616270538232858
317,80,1,28.803808369951117,24.83843418491591,25.0,0.0,-0.1615658150840884
318,80,2,23.82290940294307,23.3744180829541,25.0,0.0,-1.6255819170458976
319,80,3,27.805602769380982,26.954728153731537,25.0,0.0,1.954728153731537
320,80,4,24.528046128291,24.816346556880422,25.0,0.0,-0.18365344311957918
321,81,1,26.535154243968098,24.843410083601082,25.0,0.0,-0.1565899163989196
322,81,2,24.044126515250543,23.439111249180822,25.0,0.0,-1.5608887508191784
323,81,3,25.53042168902981,26.865705631197276,25.0,0.0,1.865705631197277
324,81,4,28.371656201739533,24.805614323125983,25.0,0.0,-0.19438567687401603
325,82,1,26.488196716935224,24.914737549822735,25.0,0.0,-0.0852624501772642
326,82,2,23.878562201041767,23.417541894714727,25.0,0.0,-1.5824581052852722
327,82,3,26.90344904851695,26.908593326469305,25.0,0.0,1.908593326469305
328,82,4,25.882202839535676,24.627250501614963,25.0,0.0,-0.37274949838503824
329,83,1,28.853474774278418,25.07010053234085,25.0,0.0,0.07010053234084944
330,83,2,25.509619694453185,23.40858842947532,25.0,0.0,-1.5914115705246803
331,83,3,27.67380015688717,26.761627822122627,25.0,0.0,1.7616278221226258
332,83,4,27.24677820118501,24.70164497358006,25.0,0.0,-0.2983550264199395
333,84,1,26.23891333114035,25.112198078016323,25.0,0.0,0.1121980780163238
334,84,2,24.01834083412408,23.447895461106157,25.0,0.0,-1.552104538893843
335,84,3,25.882069546421015,26.720136132470305,25.0,0.0,1.7201361324703066
336,84,4,26.59568953043251,24.731152484288945,25.0,0.0,-0.26884751571105414
337,85,1,26.92105147863408,25.107577389560507,25.0,0.0,0.1075773895605074
338,85,2,26.230123779833335,23.495128399650113,25.0,0.0,-1.5048716003498857
339,85,3,25.636708215927488,26.698590363948256,25.0,0.0,1.698590363948257
340,85,4,23.93705239943449,24.73191518529523,25.0,0.0,-0.2680848147047724
341,86,1,25.063826283156693,24.987513141271794,25.0,0.0,-0.012486858728204708
342,86,2,21.72069284131299,23.53191795320822,25.0,0.0,-1.4680820467917781
343,86,3,28.804681331546618,26.7746704191497,25.0,0.0,1.774670419149699
344,86,4,24.745877641653866,24.817304441440967,25.0,0.0,-0.18269555855903374
345,87,1,24.146642823868465,24.82202411583935,25.0,0.0,-0.17797588416064924
346,87,2,22.402909758718607,23.47776541085984,25.0,0.0,-1.522234589140161
347,87,3,26.132698839566512,26.908965718273105,25.0,0.0,1.9089657182731048
348,87,4,24.367547142073665,24.818115387946293,25.0,0.0,-0.181884612053707
349,88,1,25.132780850108023,24.856909747333876,25.0,0.0,-0.14309025266612202
350,88,2,25.269778481502517,23.477182752080633,25.0,0.0,-1.5228172479193676
351,88,3,29.25691024819534,26.767886723004565,25.0,0.0,1.7678867230045656
352,88,4,23.55841599311196,24.90214926916158,25.0,0.0,-0.09785073083842123
353,89,1,24.06425241554267,24.84261788391907,25.0,0.0,-0.15738211608093092
