time,cycle,phase,y,eta,level,slope,seasonal
294,74,2,25.18447719522382,25.0,25.0,0.0,0.0
295,74,3,25.12526149919924,25.0,25.0,0.0,0.0
296,74,4,28.16097331706645,25.0,25.0,0.0,0.0
297,75,1,25.196659052209217,25.0,25.0,0.0,0.0
298,75,2,25.58814993154768,25.0,25.0,0.0,0.0
299,75,3,23.36825953421088,25.0,25.0,0.0,0.0
300,75,4,25.92769330848625,25.0,25.0,0.0,0.0
301,76,1,25.299597830536694,25.0,25.0,0.0,0.0
302,76,2,22.108312413957325,25.0,25.0,0.0,0.0
303,76,3,23.956606834596787,25.0,25.0,0.0,0.0
304,76,4,28.99741410995479,25.0,25.0,0.0,0.0
305,77,1,26.140907274264396,25.0,25.0,0.0,0.0
306,77,2,23.480787733240515,25.0,25.0,0.0,0.0
307,77,3,26.962957280408347,25.0,25.0,0.0,0.0
308,77,4,24.983648888580678,25.0,25.0,0.0,0.0
309,78,1,26.021814089644018,25.0,25.0,0.0,0.0
310,78,2,22.716581199143967,25.0,25.0,0.0,0.0
311,78,3,28.113326569616703,25.0,25.0,0.0,0.0
312,78,4,26.7948286978966,25.0,25.0,0.0,0.0
313,79,1,26.400765680374327,25.0,25.0,0.0,0.0
314,79,2,26.784839469395145,25.0,25.0,0.0,0.0
315,79,3,26.363192143459287,25.0,25.0,0.0,0.0
316,79,4,26.949285969086297,25.0,25.0,0.0,0.0
317,80,1,27.147815642514274,25.0,25.0,0.0,0.0
318,80,2,26.545464047381074,25.0,25.0,0.0,0.0
319,80,3,27.15776889081993,25.0,25.0,0.0,0.0
320,80,4,26.441948971050177,25.0,25.0,0.0,0.0
321,81,1,24.99272372628102,25.0,25.0,0.0,0.0
322,81,2,27.0801737808088,25.0,25.0,0.0,0.0
323,81,3,26.37382361623176,25.0,25.0,0.0,0.0
324,81,4,27.185157754258178,25.0,25.0,0.0,0.0
325,82,1,25.616543521106426,25.0,25.0,0.0,0.0
326,82,2,26.128804549441107,25.0,25.0,0.0,0.0
327,82,3,26.175755188852975,25.0,25.0,0.0,0.0
328,82,4,27.70786003344852,25.0,25.0,0.0,0.0
329,83,1,24.660379675321806,25.0,25.0,0.0,0.0
330,83,2,25.51252480120414,25.0,25.0,0.0,0.0
331,83,3,22.544147213831742,25.0,25.0,0.0,0.0
332,83,4,27.664543672556825,25.0,25.0,0.0,0.0
333,84,1,26.901922685447882,25.0,25.0,0.0,0.0
334,84,2,25.10360812003602,25.0,25.0,0.0,0.0
335,84,3,28.295963488521103,25.0,25.0,0.0,0.0
336,84,4,26.48515658318786,25.0,25.0,0.0,0.0
337,85,1,26.499105947136425,25.0,25.0,0.0,0.0
338,85,2,26.22120690809338,25.0,25.0,0.0,0.0
339,85,3,24.44083553493371,25.0,25.0,0.0,0.0
340,85,4,24.921051198420137,25.0,25.0,0.0,0.0
341,86,1,27.52433784388465,25.0,25.0,0.0,0.0
342,86,2,27.483452676604223,25.0,25.0,0.0,0.0
343,86,3,25.16069086636883,25.0,25.0,0.0,0.0
344,86,4,24.9897678949331,25.0,25.0,0.0,0.0
345,87,1,23.457467267146054,25.0,25.0,0.0,0.0
346,87,2,27.439819413869618,25.0,25.0,0.0,0.0
347,87,3,22.927822410956022,25.0,25.0,0.0,0.0
348,87,4,26.918008542722678,25.0,25.0,0.0,0.0
349,88,1,26.615133507921687,25.0,25.0,0.0,0.0
350,88,2,23.166014675464552,25.0,25.0,0.0,0.0
351,88,3,25.5481510648224,25.0,25.0,0.0,0.0
352,88,4,25.942040240730883,25.0,25.0,0.0,0.0
353,89,1,26.896685848667538,25.0,25.0,0.0,0.0
354,89,2,27.474692133656305,25.0,25.0,0.0,0.0
355,89,3,24.75854561553775,25.0,25.0,0.0,0.0
356,89,4,26.962947842008433,25.0,25.0,0.0,0.0
357,90,1,24.946464898932664,25.0,25.0,0.0,0.0
358,90,2,25.808064474355056,25.0,25.0,0.0,0.0
359,90,3,26.850172703484553,25.0,25.0,0.0,0.0
360,90,4,26.161371576712934,25.0,25.0,0.0,0.0
361,91,1,24.905026993447404,25.0,25.0,0.0,0.0
362,91,2,25.699829910971918,25.0,25.0,0.0,0.0
363,91,3,26.87096287977488,25.0,25.0,0.0,0.0
364,91,4,26.04537125479855,25.0,25.0,0.0,0.0
365,92,1,25.368232927571178,25.0,25.0,0.0,0.0
366,92,2,25.51181880805727,25.0,25.0,0.0,0.0
367,92,3,23.969987782400437,25.0,25.0,0.0,0.0
368,92,4,27.25007391394546,25.0,25.0,0.0,0.0
369,93,1,24.191181552024858,25.0,25.0,0.0,0.0
370,93,2,24.038482534789324,25.0,25.0,0.0,0.0
371,93,3,24.655929837744978,25.0,25.0,0.0,0.0
372,93,4,26.015632419556024,25.0,25.0,0.0,0.0
373,94,1,26.7168018457286,25.0,25.0,0.0,0.0
374,94,2,26.868598993791263,25.0,25.0,0.0,0.0
375,94,3,27.005177273325693,25.0,25.0,0.0,0.0
376,94,4,28.594193022654885,25.0,25.0,0.0,0.0
377,95,1,24.505366232105345,25.0,25.0,0.0,0.0
378,95,2,26.639940904552084,25.0,25.0,0.0,0.0
379,95,3,26.723466298828143,25.0,25.0,0.0,0.0
380,95,4,26.273698627299034,25.0,25.0,0.0,0.0
381,96,1,26.720510070328086,25.0,25.0,0.0,0.0
382,96,2,24.201906998409026,25.0,25.0,0.0,0.0
383,96,3,25.817338839184057,25.0,25.0,0.0,0.0
384,96,4,26.793772829579382,25.0,25.0,0.0,0.0
385,97,1,27.626959387385615,25.0,25.0,0.0,0.0
386,97,2,26.714743041280887,25.0,25.0,0.0,0.0
387,97,3,25.061251521810657,25.0,25.0,0.0,0.0
388,97,4,27.930217502203778,25.0,25.0,0.0,0.0
389,98,1,25.69226727186235,25.0,25.0,0.0,0.0
390,98,2,25.309269897313357,25.0,25.0,0.0,0.0
391,98,3,26.765436022290224,25.0,25.0,0.0,0.0
392,98,4,26.169449715784346,25.0,25.0,0.0,0.0
393,99,1,23.68432138827678,25.0,25.0,0.0,0.0
394,99,2,24.18750400996076,25.0,25.0,0.0,0.0
395,99,3,24.06815487761826,25.0,25.0,0.0,0.0
396,99,4,26.535213394394344,25.0,25.0,0.0,0.0
397,100,1,25.530713163147944,25.0,25.0,0.0,0.0
398,100,2,26.931328302956782,25.0,25.0,0.0,0.0
399,100,3,25.93082736294972,25.0,25.0,0.0,0.0
400,100,4,25.152868929745207,25.0,25.0,0.0,0.0
401,101,1,27.07738950071595,25.0,25.0,0.0,0.0
402,101,2,25.185571380486188,25.0,25.0,0.0,0.0
403,101,3,27.24371264367899,25.0,25.0,0.0,0.0
404,101,4,27.6335133133192,25.0,25.0,0.0,0.0
405,102,1,26.317573264318227,25.0,25.0,0.0,0.0
406,102,2,24.19020721247769,25.0,25.0,0.0,0.0
407,102,3,23.413430358314095,25.0,25.0,0.0,0.0
408,102,4,24.130350518375195,25.0,25.0,0.0,0.0
409,103,1,25.32526920821972,25.0,25.0,0.0,0.0
410,103,2,25.254695493741433,25.0,25.0,0.0,0.0
411,103,3,24.957972015867846,25.0,25.0,0.0,0.0
412,103,4,28.20606705241424,25.0,25.0,0.0,0.0
413,104,1,27.289523776643385,25.0,25.0,0.0,0.0
414,104,2,25.3276446533973,25.0,25.0,0.0,0.0
415,104,3,26.9742742836847,25.0,25.0,0.0,0.0
416,104,4,26.34034706528044,25.0,25.0,0.0,0.0
417,105,1,24.58291299541792,25.0,25.0,0.0,0.0
418,105,2,25.758853184429064,25.0,25.0,0.0,0.0
419,105,3,26.92947336882795,25.0,25.0,0.0,0.0
420,105,4,25.417741650030262,25.0,25.0,0.0,0.0
421,106,1,26.24928848893518,25.0,25.0,0.0,0.0
422,106,2,25.251456535129158,25.0,25.0,0.0,0.0
423,106,3,25.008763111857476,25.0,25.0,0.0,0.0
424,106,4,26.126161575099186,25.0,25.0,0.0,0.0
425,107,1,22.944336683176374,25.0,25.0,0.0,0.0
426,107,2,26.717307899344032,25.0,25.0,0.0,0.0
427,107,3,28.22280076455099,25.0,25.0,0.0,0.0
428,107,4,23.801688972062927,25.0,25.0,0.0,0.0
429,108,1,25.78945297544677,25.0,25.0,0.0,0.0
430,108,2,28.519382518233115,25.0,25.0,0.0,0.0
431,108,3,24.931739995604417,25.0,25.0,0.0,0.0
432,108,4,28.260181544961405,25.0,25.0,0.0,0.0
433,109,1,26.557436638061347,25.0,25.0,0.0,0.0
434,109,2,26.314053098152204,25.0,25.0,0.0,0.0
435,109,3,25.56961137937307,25.0,25.0,0.0,0.0
436,109,4,24.103230549211823,25.0,25.0,0.0,0.0
437,110,1,25.78636482624303,25.0,25.0,0.0,0.0
438,110,2,26.293702934229263,25.0,25.0,0.0,0.0
439,110,3,25.15148333758014,25.0,25.0,0.0,0.0
440,110,4,25.589633180301337,25.0,25.0,0.0,0.0
441,111,1,27.353073802090115,25.0,25.0,0.0,0.0
442,111,2,25.710607473844433,25.0,25.0,0.0,0.0
443,111,3,26.685974205566673,25.0,25.0,0.0,0.0
444,111,4,25.230352531157212,25.0,25.0,0.0,0.0
445,112,1,26.022381104523504,25.0,25.0,0.0,0.0
446,112,2,24.386925454388944,25.0,25.0,0.0,0.0
447,112,3,24.771906653057197,25.0,25.0,0.0,0.0
448,112,4,25.775716831634092,25.0,25.0,0.0,0.0
449,113,1,23.928791251468077,25.0,25.0,0.0,0.0
450,113,2,26.54087186295235,25.0,25.0,0.0,0.0
451,113,3,25.10708486916999,25.0,25.0,0.0,0.0
452,113,4,24.21963030086111,25.0,25.0,0.0,0.0
453,114,1,25.802327564600308,25.0,25.0,0.0,0.0
454,114,2,24.62927092766204,25.0,25.0,0.0,0.0
455,114,3,24.06726187966993,25.0,25.0,0.0,0.0
456,114,4,23.277300934472766,25.0,25.0,0.0,0.0
457,115,1,25.548785136927503,25.0,25.0,0.0,0.0
458,115,2,22.40896523567561,25.0,25.0,0.0,0.0
459,115,3,25.91012129772696,25.0,25.0,0.0,0.0
460,115,4,21.816559099921214,25.0,25.0,0.0,0.0
461,116,1,24.464775650426084,25.0,25.0,0.0,0.0
462,116,2,26.861212470193763,25.0,25.0,0.0,0.0
463,116,3,26.34199418544999,25.0,25.0,0.0,0.0
464,116,4,25.87856696438721,25.0,25.0,0.0,0.0
465,117,1,25.202990648986308,25.0,25.0,0.0,0.0
