time,cycle,phase,y,eta,level,slope,seasonal
49,13,1,26.942258375638275,25.29400000000001,25.29400000000001,0.006,0.0
50,13,2,26.070723711356553,25.30000000000001,25.30000000000001,0.006,0.0
51,13,3,26.23556192335556,25.30600000000001,25.30600000000001,0.006,0.0
52,13,4,26.993333238449647,25.312000000000012,25.312000000000012,0.006,0.0
53,14,1,24.806503070750836,25.318000000000012,25.318000000000012,0.006,0.0
54,14,2,27.16497551574689,25.324000000000012,25.324000000000012,0.006,0.0
55,14,3,25.03412517863362,25.330000000000013,25.330000000000013,0.006,0.0
56,14,4,26.829346601615,25.336000000000013,25.336000000000013,0.006,0.0
57,15,1,26.796352343253652,25.342000000000013,25.342000000000013,0.006,0.0
58,15,2,23.57236286669031,25.348000000000013,25.348000000000013,0.006,0.0
59,15,3,23.599176001449372,25.354000000000013,25.354000000000013,0.006,0.0
60,15,4,24.769418359125392,25.360000000000014,25.360000000000014,0.006,0.0
61,16,1,26.73381748650828,25.366000000000014,25.366000000000014,0.006,0.0
62,16,2,24.326905363160332,25.372000000000014,25.372000000000014,0.006,0.0
63,16,3,27.840350199008707,25.378000000000014,25.378000000000014,0.006,0.0
64,16,4,25.879167127772966,25.384000000000015,25.384000000000015,0.006,0.0
65,17,1,26.81448626398381,25.390000000000015,25.390000000000015,0.006,0.0
66,17,2,25.65580908978236,25.396000000000015,25.396000000000015,0.006,0.0
67,17,3,25.757859605229175,25.402000000000015,25.402000000000015,0.006,0.0
68,17,4,27.6981111189941,25.408000000000015,25.408000000000015,0.006,0.0
69,18,1,25.431614819608434,25.414000000000016,25.414000000000016,0.006,0.0
70,18,2,26.233378279191385,25.420000000000016,25.420000000000016,0.006,0.0
71,18,3,27.368625494663366,25.426000000000016,25.426000000000016,0.006,0.0
72,18,4,24.233072490994388,25.432000000000016,25.432000000000016,0.006,0.0
73,19,1,26.66181345896118,25.438000000000017,25.438000000000017,0.006,0.0
74,19,2,28.788439364323104,25.444000000000017,25.444000000000017,0.006,0.0
75,19,3,26.114189935324937,25.450000000000017,25.450000000000017,0.006,0.0
76,19,4,28.683604602401314,25.456000000000017,25.456000000000017,0.006,0.0
77,20,1,29.012219409676238,25.462000000000018,25.462000000000018,0.006,0.0
78,20,2,26.363697981911237,25.468000000000018,25.468000000000018,0.006,0.0
79,20,3,27.606056373117493,25.474000000000018,25.474000000000018,0.006,0.0
80,20,4,25.701710844861708,25.480000000000018,25.480000000000018,0.006,0.0
81,21,1,24.10607014659464,25.48600000000002,25.48600000000002,0.006,0.0
82,21,2,24.975610358655096,25.49200000000002,25.49200000000002,0.006,0.0
83,21,3,24.504307652578962,25.49800000000002,25.49800000000002,0.006,0.0
84,21,4,22.606155267873703,25.50400000000002,25.50400000000002,0.006,0.0
85,22,1,24.696437791399845,25.51000000000002,25.51000000000002,0.006,0.0
86,22,2,28.14801263958854,25.51600000000002,25.51600000000002,0.006,0.0
87,22,3,28.478546621900797,25.52200000000002,25.52200000000002,0.006,0.0
88,22,4,26.295526103379395,25.52800000000002,25.52800000000002,0.006,0.0
89,23,1,25.233894006358543,25.53400000000002,25.53400000000002,0.006,0.0
90,23,2,26.7028131442324,25.54000000000002,25.54000000000002,0.006,0.0
91,23,3,26.697443800044137,25.54600000000002,25.54600000000002,0.006,0.0
92,23,4,27.236801387872585,25.55200000000002,25.55200000000002,0.006,0.0
93,24,1,24.853354620993716,25.55800000000002,25.55800000000002,0.006,0.0
94,24,2,25.060864769727594,25.56400000000002,25.56400000000002,0.006,0.0
95,24,3,24.72153201904261,25.57000000000002,25.57000000000002,0.006,0.0
96,24,4,25.182209275480172,25.576000000000022,25.576000000000022,0.006,0.0
97,25,1,27.15394823621069,25.582000000000022,25.582000000000022,0.006,0.0
98,25,2,26.97863988718509,25.588000000000022,25.588000000000022,0.006,0.0
99,25,3,24.776046577977354,25.594000000000023,25.594000000000023,0.006,0.0
100,25,4,25.91379981029172,25.600000000000023,25.600000000000023,0.006,0.0
101,26,1,26.1325371605338,25.606000000000023,25.606000000000023,0.006,0.0
102,26,2,25.312180761695362,25.612000000000023,25.612000000000023,0.006,0.0
103,26,3,27.024986082637547,25.618000000000023,25.618000000000023,0.006,0.0
104,26,4,26.26051024381949,25.624000000000024,25.624000000000024,0.006,0.0
105,27,1,24.35855357051242,25.630000000000024,25.630000000000024,0.006,0.0
106,27,2,25.465333954984672,25.636000000000024,25.636000000000024,0.006,0.0
107,27,3,26.52375538160444,25.642000000000024,25.642000000000024,0.006,0.0
108,27,4,27.141732502732896,25.648000000000025,25.648000000000025,0.006,0.0
109,28,1,25.857514124537655,25.654000000000025,25.654000000000025,0.006,0.0
110,28,2,23.850148467559364,25.660000000000025,25.660000000000025,0.006,0.0
111,28,3,24.782552712911478,25.666000000000025,25.666000000000025,0.006,0.0
112,28,4,23.08714715227562,25.672000000000025,25.672000000000025,0.006,0.0
113,29,1,24.594972521407133,25.678000000000026,25.678000000000026,0.006,0.0
114,29,2,25.69665425775703,25.684000000000026,25.684000000000026,0.006,0.0
115,29,3,25.863578611191322,25.690000000000026,25.690000000000026,0.006,0.0
116,29,4,27.14539922635209,25.696000000000026,25.696000000000026,0.006,0.0
117,30,1,26.780855020647707,25.702000000000027,25.702000000000027,0.006,0.0
118,30,2,26.368880631098992,25.708000000000027,25.708000000000027,0.006,0.0
119,30,3,27.125612750986573,25.714000000000027,25.714000000000027,0.006,0.0
120,30,4,24.117148325301486,25.720000000000027,25.720000000000027,0.006,0.0
121,31,1,25.451760999239376,25.726000000000028,25.726000000000028,0.006,0.0
122,31,2,27.33350738291562,25.732000000000028,25.732000000000028,0.006,0.0
123,31,3,26.805988939636578,25.738000000000028,25.738000000000028,0.006,0.0
124,31,4,27.75143335878092,25.744000000000028,25.744000000000028,0.006,0.0
125,32,1,26.840294006248158,25.75000000000003,25.75000000000003,0.006,0.0
126,32,2,26.70762084496169,25.75600000000003,25.75600000000003,0.006,0.0
127,32,3,28.257929564342035,25.76200000000003,25.76200000000003,0.006,0.0
128,32,4,24.434389575132585,25.76800000000003,25.76800000000003,0.006,0.0
129,33,1,24.153714412986385,25.77400000000003,25.77400000000003,0.006,0.0
130,33,2,25.58754511119689,25.78000000000003,25.78000000000003,0.006,0.0
131,33,3,27.514929239745893,25.78600000000003,25.78600000000003,0.006,0.0
132,33,4,26.371950013971414,25.79200000000003,25.79200000000003,0.006,0.0
133,34,1,25.621348143415453,25.79800000000003,25.79800000000003,0.006,0.0
134,34,2,26.681292655361304,25.80400000000003,25.80400000000003,0.006,0.0
135,34,3,25.397801146406533,25.81000000000003,25.81000000000003,0.006,0.0
136,34,4,25.93592461023281,25.81600000000003,25.81600000000003,0.006,0.0
137,35,1,28.001955095547054,25.82200000000003,25.82200000000003,0.006,0.0
138,35,2,26.310681909407766,25.82800000000003,25.82800000000003,0.006,0.0
139,35,3,24.19827075278091,25.83400000000003,25.83400000000003,0.006,0.0
140,35,4,24.733643610173477,25.840000000000032,25.840000000000032,0.006,0.0
141,36,1,26.144275124867402,25.846000000000032,25.846000000000032,0.006,0.0
142,36,2,24.60947511437289,25.852000000000032,25.852000000000032,0.006,0.0
143,36,3,26.226461423462343,25.858000000000033,25.858000000000033,0.006,0.0
144,36,4,26.13212395918791,25.864000000000033,25.864000000000033,0.006,0.0
145,37,1,25.885400836689822,25.870000000000033,25.870000000000033,0.006,0.0
146,37,2,26.910785375220804,25.876000000000033,25.876000000000033,0.006,0.0
147,37,3,26.795992152018464,25.882000000000033,25.882000000000033,0.006,0.0
148,37,4,25.69085330123267,25.888000000000034,25.888000000000034,0.006,0.0
149,38,1,26.446013225394235,25.894000000000034,25.894000000000034,0.006,0.0
150,38,2,24.66696930172497,25.900000000000034,25.900000000000034,0.006,0.0
151,38,3,27.19520722649247,25.906000000000034,25.906000000000034,0.006,0.0
152,38,4,25.215676348600063,25.912000000000035,25.912000000000035,0.006,0.0
153,39,1,25.890738446008967,25.918000000000035,25.918000000000035,0.006,0.0
154,39,2,26.09994304595139,25.924000000000035,25.924000000000035,0.006,0.0
155,39,3,25.66458181230887,25.930000000000035,25.930000000000035,0.006,0.0
156,39,4,28.104437780326908,25.936000000000035,25.936000000000035,0.006,0.0
157,40,1,26.967060528124605,25.942000000000036,25.942000000000036,0.006,0.0
158,40,2,27.140785927982922,25.948000000000036,25.948000000000036,0.006,0.0
159,40,3,24.81893857435918,25.954000000000036,25.954000000000036,0.006,0.0
160,40,4,25.87956439923618,25.960000000000036,25.960000000000036,0.006,0.0
161,41,1,24.03928548960007,25.966000000000037,25.966000000000037,0.006,0.0
162,41,2,25.591080897932883,25.972000000000037,25.972000000000037,0.006,0.0
163,41,3,25.96976370852705,25.978000000000037,25.978000000000037,0.006,0.0
164,41,4,25.755504873903163,25.984000000000037,25.984000000000037,0.006,0.0
165,42,1,27.71954362232382,25.990000000000038,25.990000000000038,0.006,0.0
166,42,2,26.49410444650595,25.996000000000038,25.996000000000038,0.006,0.0
167,42,3,26.217785576180496,26.002000000000038,26.002000000000038,0.006,0.0
168,42,4,27.866900487106545,26.008000000000038,26.008000000000038,0.006,0.0
169,43,1,26.65313341276161,26.01400000000004,26.01400000000004,0.006,0.0
170,43,2,27.396030167593327,26.02000000000004,26.02000000000004,0.006,0.0
171,43,3,27.424999096095338,26.02600000000004,26.02600000000004,0.006,0.0
172,43,4,27.41913694654246,26.03200000000004,26.03200000000004,0.006,0.0
173,44,1,27.184819794951704,26.03800000000004,26.03800000000004,0.006,0.0
174,44,2,24.54257639714448,26.04400000000004,26.04400000000004,0.006,0.0
175,44,3,28.04300914905908,26.05000000000004,26.05000000000004,0.006,0.0
176,44,4,25.585123666965007,26.05600000000004,26.05600000000004,0.006,0.0
177,45,1,26.996434043693284,26.06200000000004,26.06200000000004,0.006,0.0
178,45,2,27.111502393022,26.06800000000004,26.06800000000004,0.006,0.0
179,45,3,24.230090300713634,26.07400000000004,26.07400000000004,0.006,0.0
180,45,4,26.786451549430968,26.08000000000004,26.08000000000004,0.006,0.0
181,46,1,28.59823491675096,26.08600000000004,26.08600000000004,0.006,0.0
182,46,2,27.00842072400059,26.09200000000004,26.09200000000004,0.006,0.0
183,46,3,26.841183947535384,26.09800000000004,26.09800000000004,0.006,0.0
184,46,4,26.27345253781481,26.104000000000042,26.104000000000042,0.006,0.0
185,47,1,23.1189370266464,26.110000000000042,26.110000000000042,0.006,0.0
186,47,2,27.664808817971267,26.116000000000042,26.116000000000042,0.006,0.0
187,47,3,28.599932150874793,26.122000000000043,26.122000000000043,0.006,0.0
188,47,4,26.859551291735144,26.128000000000043,26.128000000000043,0.006,0.0
189,48,1,24.633386136887395,26.134000000000043,26.134000000000043,0.006,0.0
190,48,2,25.367826274349873,26.140000000000043,26.140000000000043,0.006,0.0
191,48,3,25.814718422207473,26.146000000000043,26.146000000000043,0.006,0.0
192,48,4,24.97488907063721,26.152000000000044,26.152000000000044,0.006,0.0
193,49,1,27.195370384021178,26.158000000000044,26.158000000000044,0.006,0.0
194,49,2,26.454521172906386,26.164000000000044,26.164000000000044,0.006,0.0
195,49,3,26.66256745929473,26.170000000000044,26.170000000000044,0.006,0.0
196,49,4,26.873391710036064,26.176000000000045,26.176000000000045,0.006,0.0
197,50,1,29.31640299956416,26.182000000000045,26.182000000000045,0.006,0.0
198,50,2,26.98276430830415,26.188000000000045,26.188000000000045,0.006,0.0
199,50,3,27.172329452294314,26.194000000000045,26.194000000000045,0.006,0.0
200,50,4,26.82394150879895,26.200000000000045,26.200000000000045,0.006,0.0
201,51,1,25.143008027993417,26.206000000000046,26.206000000000046,0.006,0.0
202,51,2,28.38498412296578,26.212000000000046,26.212000000000046,0.006,0.0
203,51,3,24.262250763077446,26.218000000000046,26.218000000000046,0.006,0.0
204,51,4,26.353091064382813,26.224000000000046,26.224000000000046,0.006,0.0
205,52,1,27.659881242969654,26.230000000000047,26.230000000000047,0.006,0.0
206,52,2,27.2311873436312,26.236000000000047,26.236000000000047,0.006,0.0
207,52,3,26.910470243566284,26.242000000000047,26.242000000000047,0.006,0.0
208,52,4,24.704708321448166,26.248000000000047,26.248000000000047,0.006,0.0
209,53,1,28.51810814802147,26.254000000000048,26.254000000000048,0.006,0.0
210,53,2,25.301146442195638,26.260000000000048,26.260000000000048,0.006,0.0
211,53,3,28.002005994062163,26.266000000000048,26.266000000000048,0.006,0.0
212,53,4,26.02728314903583,26.272000000000048,26.272000000000048,0.006,0.0
213,54,1,26.550933623665465,26.27800000000005,26.27800000000005,0.006,0.0
214,54,2,26.665775023939,26.28400000000005,26.28400000000005,0.006,0.0
215,54,3,25.187686491788224,26.29000000000005,26.29000000000005,0.006,0.0
216,54,4,25.257961361032795,26.29600000000005,26.29600000000005,0.006,0.0
217,55,1,28.21710960535735,26.30200000000005,26.30200000000005,0.006,0.0
218,55,2,26.386470433032613,26.30800000000005,26.30800000000005,0.006,0.0
219,55,3,25.467391504717774,26.31400000000005,26.31400000000005,0.006,0.0
220,55,4,25.04663573009591,26.32000000000005,26.32000000000005,0.006,0.0
221,56,1,27.23318557199534,26.32600000000005,26.32600000000005,0.006,0.0
222,56,2,26.59810841242751,26.33200000000005,26.33200000000005,0.006,0.0
223,56,3,25.958575587241324,26.33800000000005,26.33800000000005,0.006,0.0
224,56,4,23.99435978771156,26.34400000000005,26.34400000000005,0.006,0.0
225,57,1,23.899338395685557,26.35000000000005,26.35000000000005,0.006,0.0
226,57,2,27.343792996381158,26.35600000000005,26.35600000000005,0.006,0.0
227,57,3,27.462169229561727,26.36200000000005,26.36200000000005,0.006,0.0
228,57,4,24.24631963095419,26.368000000000052,26.368000000000052,0.006,0.0
229,58,1,25.876684543679662,26.374000000000052,26.374000000000052,0.006,0.0
230,58,2,26.793186308550794,26.380000000000052,26.380000000000052,0.006,0.0
231,58,3,25.598684581099356,26.386000000000053,26.386000000000053,0.006,0.0
232,58,4,26.620402056544346,26.392000000000053,26.392000000000053,0.006,0.0
233,59,1,25.642233057713472,26.398000000000053,26.398000000000053,0.006,0.0
234,59,2,26.014371218661154,26.404000000000053,26.404000000000053,0.006,0.0
235,59,3,28.74436109564634,26.410000000000053,26.410000000000053,0.006,0.0
236,59,4,27.68819552692732,26.416000000000054,26.416000000000054,0.006,0.0
237,60,1,26.817303457298536,26.422000000000054,26.422000000000054,0.006,0.0
238,60,2,27.467433164418278,26.428000000000054,26.428000000000054,0.006,0.0
239,60,3,28.90123463592785,26.434000000000054,26.434000000000054,0.006,0.0
240,60,4,28.33054595402009,26.440000000000055,26.440000000000055,0.006,0.0
241,61,1,25.85699691973668,26.446000000000055,26.446000000000055,0.006,0.0
242,61,2,25.617378881500976,26.452000000000055,26.452000000000055,0.006,0.0
243,61,3,25.159252679686215,26.458000000000055,26.458000000000055,0.006,0.0
244,61,4,28.854803882752076,26.464000000000055,26.464000000000055,0.006,0.0
245,62,1,29.13936042980463,26.470000000000056,26.470000000000056,0.006,0.0
246,62,2,27.551941133543426,26.476000000000056,26.476000000000056,0.006,0.0
247,62,3,26.37476254275773,26.482000000000056,26.482000000000056,0.006,0.0
248,62,4,26.552197276829073,26.488000000000056,26.488000000000056,0.006,0.0
249,63,1,28.10568479038693,26.494000000000057,26.494000000000057,0.006,0.0
250,63,2,26.87168829957173,26.500000000000057,26.500000000000057,0.006,0.0
251,63,3,25.609082698936376,26.506000000000057,26.506000000000057,0.006,0.0
252,63,4,28.222609624855803,26.512000000000057,26.512000000000057,0.006,0.0
253,64,1,25.867799177864057,26.518000000000058,26.518000000000058,0.006,0.0
254,64,2,28.796562464231133,26.524000000000058,26.524000000000058,0.006,0.0
255,64,3,25.77411323964745,26.530000000000058,26.530000000000058,0.006,0.0
256,64,4,26.63341474068226,26.536000000000058,26.536000000000058,0.006,0.0
257,65,1,27.5811468489501,26.54200000000006,26.54200000000006,0.006,0.0
258,65,2,27.04043895328075,26.54800000000006,26.54800000000006,0.006,0.0
259,65,3,27.16838157914198,26.55400000000006,26.55400000000006,0.006,0.0
260,65,4,25.51260435220915,26.56000000000006,26.56000000000006,0.006,0.0
261,66,1,28.477733109645158,26.56600000000006,26.56600000000006,0.006,0.0
262,66,2,27.83589126420261,26.57200000000006,26.57200000000006,0.006,0.0
263,66,3,25.59423535759086,26.57800000000006,26.57800000000006,0.006,0.0
264,66,4,25.811989271006556,26.58400000000006,26.58400000000006,0.006,0.0
265,67,1,25.433274072561044,26.59000000000006,26.59000000000006,0.006,0.0
266,67,2,26.85629754244288,26.59600000000006,26.59600000000006,0.006,0.0
267,67,3,27.227770786518267,26.60200000000006,26.60200000000006,0.006,0.0
268,67,4,27.07268213040083,26.60800000000006,26.60800000000006,0.006,0.0
269,68,1,25.993814644976034,26.61400000000006,26.61400000000006,0.006,0.0
270,68,2,28.129601353366922,26.62000000000006,26.62000000000006,0.006,0.0
271,68,3,28.85026801304972,26.62600000000006,26.62600000000006,0.006,0.0
272,68,4,25.822770979710448,26.632000000000062,26.632000000000062,0.006,0.0
273,69,1,25.140843347761052,26.638000000000062,26.638000000000062,0.006,0.0
274,69,2,26.660541019932175,26.644000000000062,26.644000000000062,0.006,0.0
275,69,3,26.590512039489735,26.650000000000063,26.650000000000063,0.006,0.0
276,69,4,28.56087155801785,26.656000000000063,26.656000000000063,0.006,0.0
277,70,1,26.58922352861326,26.662000000000063,26.662000000000063,0.006,0.0
278,70,2,27.87617437386497,26.668000000000063,26.668000000000063,0.006,0.0
279,70,3,29.05646373916877,26.674000000000063,26.674000000000063,0.006,0.0
280,70,4,27.15967124358572,26.680000000000064,26.680000000000064,0.006,0.0
281,71,1,26.601711845470234,26.686000000000064,26.686000000000064,0.006,0.0
282,71,2,26.96750919927877,26.692000000000064,26.692000000000064,0.006,0.0
283,71,3,24.22471786561211,26.698000000000064,26.698000000000064,0.006,0.0
284,71,4,26.31902609382826,26.704000000000065,26.704000000000065,0.006,0.0
285,72,1,27.848828639069865,26.710000000000065,26.710000000000065,0.006,0.0
286,72,2,25.19022798599091,26.716000000000065,26.716000000000065,0.006,0.0
287,72,3,27.974779208236107,26.722000000000065,26.722000000000065,0.006,0.0
288,72,4,28.928483441719777,26.728000000000065,26.728000000000065,0.006,0.0
289,73,1,25.001102914527735,26.734000000000066,26.734000000000066,0.006,0.0
290,73,2,24.745787815942226,26.740000000000066,26.740000000000066,0.006,0.0
291,73,3,27.444518528388215,26.746000000000066,26.746000000000066,0.006,0.0
292,73,4,25.92487464838469,26.752000000000066,26.752000000000066,0.006,0.0
293,74,1,26.89670231455975,26.758000000000067,26.758000000000067,0.006,0.0
294,74,2,28.28896741900496,26.764000000000067,26.764000000000067,0.006,0.0
295,74,3,26.118026058748292,26.770000000000067,26.770000000000067,0.006,0.0
296,74,4,28.15522217920298,26.776000000000067,26.776000000000067,0.006,0.0
297,75,1,27.035995535285053,26.782000000000068,26.782000000000068,0.006,0.0
298,75,2,28.725548292345024,26.788000000000068,26.788000000000068,0.006,0.0
299,75,3,25.73099669999427,26.794000000000068,26.794000000000068,0.006,0.0
300,75,4,29.709149250934367,26.800000000000068,26.800000000000068,0.006,0.0
301,76,1,28.236260458649284,26.80600000000007,26.80600000000007,0.006,0.0
302,76,2,26.696514838669565,26.81200000000007,26.81200000000007,0.006,0.0
303,76,3,27.648151514621393,26.81800000000007,26.81800000000007,0.006,0.0
304,76,4,26.424326641541008,26.82400000000007,26.82400000000007,0.006,0.0
305,77,1,29.056178294027934,26.83000000000007,26.83000000000007,0.006,0.0
306,77,2,25.7101848943015,26.83600000000007,26.83600000000007,0.006,0.0
307,77,3,26.850228319151686,26.84200000000007,26.84200000000007,0.006,0.0
308,77,4,27.509454364333706,26.84800000000007,26.84800000000007,0.006,0.0
309,78,1,27.258692661635962,26.85400000000007,26.85400000000007,0.006,0.0
310,78,2,26.23743615924247,26.86000000000007,26.86000000000007,0.006,0.0
311,78,3,29.937919819950615,26.86600000000007,26.86600000000007,0.006,0.0
312,78,4,27.33377431591618,26.87200000000007,26.87200000000007,0.006,0.0
313,79,1,26.88695201781697,26.87800000000007,26.87800000000007,0.006,0.0
314,79,2,27.033179140763927,26.88400000000007,26.88400000000007,0.006,0.0
315,79,3,24.117997248853595,26.89000000000007,26.89000000000007,0.006,0.0
316,79,4,28.19638665913063,26.896000000000072,26.896000000000072,0.006,0.0
317,80,1,27.82088368701444,26.902000000000072,26.902000000000072,0.006,0.0
318,80,2,23.875372735583685,26.908000000000072,26.908000000000072,0.006,0.0
319,80,3,29.50104044602095,26.914000000000073,26.914000000000073,0.006,0.0
320,80,4,25.019930547886798,26.920000000000073,26.920000000000073,0.006,0.0
321,81,1,28.116001873258607,26.926000000000073,26.926000000000073,0.006,0.0
322,81,2,29.989363611145826,26.932000000000073,26.932000000000073,0.006,0.0
323,81,3,24.835540490906013,26.938000000000073,26.938000000000073,0.006,0.0
324,81,4,28.088488813940078,26.944000000000074,26.944000000000074,0.006,0.0
325,82,1,24.603891413165066,26.950000000000074,26.950000000000074,0.006,0.0
326,82,2,27.68241347895734,26.956000000000074,26.956000000000074,0.006,0.0
327,82,3,28.400702370437152,26.962000000000074,26.962000000000074,0.006,0.0
328,82,4,24.67076959340741,26.968000000000075,26.968000000000075,0.006,0.0
329,83,1,26.35135299217283,26.974000000000075,26.974000000000075,0.006,0.0
330,83,2,25.588128705822413,26.980000000000075,26.980000000000075,0.006,0.0
331,83,3,26.930684919894528,26.986000000000075,26.986000000000075,0.006,0.0
332,83,4,29.301093949510207,26.992000000000075,26.992000000000075,0.006,0.0
333,84,1,29.730593661309552,26.998000000000076,26.998000000000076,0.006,0.0
334,84,2,26.741402356460334,27.004000000000076,27.004000000000076,0.006,0.0
335,84,3,25.737821526289782,27.010000000000076,27.010000000000076,0.006,0.0
336,84,4,28.1822742474558,27.016000000000076,27.016000000000076,0.006,0.0
337,85,1,29.130660158764318,27.022000000000077,27.022000000000077,0.006,0.0
338,85,2,26.360774486288964,27.028000000000077,27.028000000000077,0.006,0.0
339,85,3,25.4641043755182,27.034000000000077,27.034000000000077,0.006,0.0
340,85,4,26.82597875336939,27.040000000000077,27.040000000000077,0.006,0.0
341,86,1,28.26529738514168,27.046000000000078,27.046000000000078,0.006,0.0
342,86,2,28.477108347813964,27.052000000000078,27.052000000000078,0.006,0.0
343,86,3,27.732234110777025,27.058000000000078,27.058000000000078,0.006,0.0
344,86,4,28.807834549666293,27.064000000000078,27.064000000000078,0.006,0.0
345,87,1,26.342150527588572,27.07000000000008,27.07000000000008,0.006,0.0
346,87,2,28.892818687066118,27.07600000000008,27.07600000000008,0.006,0.0
347,87,3,27.583206883677057,27.08200000000008,27.08200000000008,0.006,0.0
348,87,4,26.70058525860505,27.08800000000008,27.08800000000008,0.006,0.0
349,88,1,30.273496925867374,27.09400000000008,27.09400000000008,0.006,0.0
350,88,2,26.877232539907247,27.10000000000008,27.10000000000008,0.006,0.0
351,88,3,26.591037069311362,27.10600000000008,27.10600000000008,0.006,0.0
352,88,4,28.076991363674686,27.11200000000008,27.11200000000008,0.006,0.0
353,89,1,26.316535277968974,27.11800000000008,27.11800000000008,0.006,0.0
354,89,2,29.6259204274138,27.12400000000008,27.12400000000008,0.006,0.0
355,89,3,28.377204565731486,27.13000000000008,27.13000000000008,0.006,0.0
356,89,4,27.198720159259473,27.13600000000008,27.13600000000008,0.006,0.0
357,90,1,27.597209347886853,27.14200000000008,27.14200000000008,0.006,0.0
358,90,2,29.03417054608108,27.14800000000008,27.14800000000008,0.006,0.0
359,90,3,27.91894588159852,27.15400000000008,27.15400000000008,0.006,0.0
360,90,4,30.55043989214439,27.160000000000082,27.160000000000082,0.006,0.0
361,91,1,26.565490373847993,27.166000000000082,27.166000000000082,0.006,0.0
362,91,2,27.168028736095188,27.172000000000082,27.172000000000082,0.006,0.0
363,91,3,26.86111180406464,27.178000000000083,27.178000000000083,0.006,0.0
364,91,4,27.578097958858205,27.184000000000083,27.184000000000083,0.006,0.0
365,92,1,29.35145851295155,27.190000000000083,27.190000000000083,0.006,0.0
366,92,2,27.5032195041667,27.196000000000083,27.196000000000083,0.006,0.0
367,92,3,25.84460005446418,27.202000000000083,27.202000000000083,0.006,0.0
368,92,4,25.829746230973125,27.208000000000084,27.208000000000084,0.006,0.0
